"","sgRNA","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"47","G0005_47",8.01400792880811,0.414088180436895,0.571738700399067,0.724261240576975,0.468905367613236,0.999993667531981
"48","G0005_48",3.66467549148225,-0.0366330173611062,0.724934196694819,-0.0505328863338583,0.959697743367305,NA
"49","G0005_49",5.43407602371361,-0.20290256174016,0.660708657283894,-0.307098385200933,0.758768486783488,0.999993667531981
"50","G0005_50",7.83471871173583,-0.0891613687907426,0.54013308756595,-0.16507296228146,0.86888655401288,0.999993667531981
"51","G0006_51",5.42475870721847,0.235806295422742,0.638455142135685,0.369338861668418,0.711875162568159,0.999993667531981
"52","G0006_52",7.67883358305652,-0.620329337290933,0.549772485225578,-1.12833827439801,0.259177085122793,0.999993667531981
"53","G0006_53",1.12341786522734,0.196681079752115,1.44795102096213,0.13583406959541,0.891952457022935,NA
"54","G0006_54",6.62977690006233,0.0473437511538075,0.701053770603907,0.0675322680498877,0.946157974462495,0.999993667531981
"55","G0006_55",0.31360973370308,2.16831703759042,2.61854406943085,0.828062075755596,0.407635345612104,NA
"56","G0006_56",4.67141314798838,-0.275535216907643,0.655413784191446,-0.42039887404498,0.674194090511103,0.999993667531981
"57","G0006_57",7.85408144696477,-0.0647509526865078,0.507463494804677,-0.127597262363533,0.898467697740952,0.999993667531981
"58","G0006_58",4.88237202535328,0.777389811631963,0.662458369398443,1.17349232426165,0.240598433167099,0.999993667531981
"59","G0006_59",1.16471192570686,0.23206778130927,1.40340086567713,0.165361007667113,0.868659842492326,NA
"60","G0006_60",12.3051571647302,0.267420044963402,0.443375914938979,0.603145177608951,0.546412114371126,0.999993667531981
"61","G0007_61",3.14605859786753,0.571281208620245,0.813479696122594,0.702268552421438,0.48251170110465,NA
"62","G0007_62",7.95632460356262,-0.284784621446506,0.540677196658875,-0.526718387988874,0.598389164390881,0.999993667531981
"63","G0007_63",2.77458342937107,-0.101184293439601,0.834337023694479,-0.121275084966927,0.903473153656697,NA
"64","G0007_64",1.96273808567188,2.02187003744964,1.19238542201497,1.69565142287043,0.0899519131381177,NA
"65","G0007_65",1.30745066525138,0.703249841811405,1.2479541395906,0.563522183629369,0.573079358639302,NA
"66","G0007_66",5.0218397275466,0.353777413807969,0.641120811010849,0.551810840846316,0.58107795907774,0.999993667531981
