sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0587_5868	G0587	39.12/42.479/35.257/19.111	40.723/35.888/39.95/48.241	32.535	40.967	0.32358	109.95	89.04	0.89358	0.81417	0.18583	0.37165	0.9999	True
G0544_5436	G0544	3.6391/4.0456/3.6161/4.247	4.5247/2.3925/1.0244/0	3.8779	0.96698	-1.3103	0.096643	10.613	0.89355	0.077948	0.92205	0.1559	0.9999	False
G0769_7684	G0769	12.737/8.7655/19.889/8.494	12.066/11.963/20.487/26.801	11.725	16.784	0.483	28.957	32.087	0.89326	0.81049	0.18951	0.37901	0.9999	True
G0709_7090	G0709	3.6391/8.7655/3.6161/4.247	0/3.19/7.1705/2.6801	4.7105	1.5058	-1.1883	6.3346	12.891	0.89254	0.10084	0.89916	0.20168	0.9999	False
G0745_7449	G0745	9.0976/15.508/16.273/16.988	16.591/8.7726/13.317/2.6801	14.057	8.521	-0.66122	13.401	38.469	0.89251	0.17641	0.82359	0.35282	0.9999	False
G0363_3623	G0363	3.6391/6.7427/9.9444/2.1235	1.5082/6.3801/7.1705/0	4.7892	1.5591	-1.1777	12.94	13.107	0.89221	0.10275	0.89725	0.2055	0.9999	False
G0070_699	G0070	4.5488/2.0228/8.1363/0	3.0165/0.79751/4.0974/13.4	1.5885	3.4482	0.78111	18.116	4.3473	0.89194	0.76032	0.23968	0.47935	0.9999	True
G0856_8553	G0856	28.203/25.622/30.737/31.852	33.181/27.115/29.706/69.682	29.002	36.948	0.33895	7.7321	79.372	0.89186	0.81366	0.18634	0.37268	0.9999	True
G0093_925	G0093	18.195/19.554/18.985/23.358	18.099/12.76/10.244/13.4	19.931	13.345	-0.54502	5.2661	54.545	0.89163	0.18345	0.81655	0.36691	0.9999	False
G0740_7396	G0740	4.5488/6.7427/4.5202/4.247	4.5247/4.7851/4.0974/0	4.9275	1.6548	-1.1588	1.3558	13.485	0.8912	0.10612	0.89388	0.21224	0.9999	False
G0699_6985	G0699	13.646/18.205/6.3282/25.482	3.0165/11.963/11.268/13.4	14.163	8.6153	-0.65711	68.705	38.759	0.89103	0.17703	0.82297	0.35405	0.9999	False
G0417_4163	G0417	3.6391/2.6971/4.5202/4.247	4.5247/1.595/1.0244/0	3.707	0.86893	-1.3326	0.65913	10.145	0.89103	0.073154	0.92685	0.14631	0.9999	False
G0057_564	G0057	0.90976/10.114/5.4242/8.494	7.5412/8.7726/10.244/5.3601	4.604	7.7663	0.6455	19.937	12.6	0.89087	0.7934	0.2066	0.41321	0.9999	True
G0985_9844	G0985	1.8195/1.3485/2.7121/4.247	0/0.79751/0/0	2.3145	0.073085	-1.627	1.6902	6.3343	0.8906	0.0093667	0.99063	0.018733	0.53831	False
G0856_8551	G0856	0/3.3714/3.6161/0	3.0165/2.3925/9.2192/0	0.4993	1.5403	0.7607	6.154	1.3665	0.89052	0.71956	0.28044	0.56088	0.9999	True
G0263_2628	G0263	4.5488/4.7199/2.7121/10.617	6.033/7.9751/2.0487/0	4.9977	1.7061	-1.1482	12.361	13.677	0.89003	0.10797	0.89203	0.21593	0.9999	False
G0831_8310	G0831	5.4586/6.7427/7.2323/10.617	1.5082/4.7851/6.1461/2.6801	7.294	3.3176	-0.94184	4.9073	19.962	0.89001	0.14277	0.85723	0.28554	0.9999	False
G0128_1273	G0128	8.1879/2.6971/3.6161/4.247	1.5082/4.7851/4.0974/0	4.299	1.2476	-1.2374	6.0528	11.765	0.88962	0.091393	0.90861	0.18279	0.9999	False
G0227_2261	G0227	31.842/22.925/25.313/25.482	25.64/28.71/15.365/10.72	26.196	18.669	-0.46747	14.621	71.691	0.88897	0.1862	0.8138	0.37241	0.9999	False
G0610_6091	G0610	8.1879/6.0684/10.848/14.864	6.033/3.9875/3.0731/8.0402	9.4666	4.9444	-0.81618	14.743	25.908	0.88845	0.16075	0.83925	0.3215	0.9999	False
G0020_191	G0020	11.827/11.463/10.848/6.3705	18.099/15.95/11.268/13.4	9.8419	14.451	0.51107	6.5436	26.935	0.88807	0.80716	0.19284	0.38567	0.9999	True
G0430_4294	G0430	4.5488/2.6971/1.8081/2.1235	1.5082/0.79751/0/0	2.6253	0.24662	-1.5401	1.5416	7.1848	0.88743	0.028388	0.97161	0.056775	0.9999	False
G0365_3649	G0365	5.4586/0.67427/5.4242/8.494	1.5082/1.595/3.0731/0	3.6808	0.86439	-1.328	12.802	10.073	0.88737	0.073391	0.92661	0.14678	0.9999	False
G0831_8309	G0831	8.1879/12.811/8.1363/16.988	3.0165/5.5826/10.244/8.0402	10.978	6.1141	-0.75162	18.447	30.044	0.88736	0.16866	0.83134	0.33731	0.9999	False
G0171_1709	G0171	10.007/10.788/14.465/2.1235	18.099/9.5701/10.244/0	7.6265	3.5731	-0.9156	30.902	20.872	0.88723	0.14694	0.85306	0.29387	0.9999	False
G0688_6877	G0688	2.7293/3.3714/9.0403/4.247	1.5082/7.1776/3.0731/0	4.3446	1.2882	-1.2239	8.5386	11.89	0.88637	0.093585	0.90642	0.18717	0.9999	False
G0002_15	G0002	10.917/8.0913/11.752/4.247	7.5412/10.368/18.438/16.08	8.1576	12.346	0.54333	11.945	22.325	0.88637	0.80403	0.19597	0.39193	0.9999	True
G0638_6377	G0638	2.7293/4.0456/16.273/4.247	6.033/5.5826/20.487/8.0402	5.2752	8.642	0.61967	43.331	14.437	0.8861	0.79533	0.20467	0.40934	0.9999	True
G0329_3289	G0329	6.3684/2.6971/10.848/6.3705	6.033/0/4.0974/13.4	5.8834	2.328	-1.0485	11.759	16.101	0.88605	0.12544	0.87456	0.25089	0.9999	False
G0328_3277	G0328	8.1879/6.7427/5.4242/12.741	4.5247/3.19/5.1218/2.6801	7.8641	3.7551	-0.89848	10.366	21.522	0.8857	0.1496	0.8504	0.2992	0.9999	False
G0103_1026	G0103	1.8195/6.0684/2.7121/4.247	0/8.7726/4.0974/0	3.3685	0.68119	-1.3777	3.6305	9.2188	0.88509	0.06283	0.93717	0.12566	0.9999	False
G0862_8620	G0862	4.5488/4.0456/7.2323/4.247	3.0165/3.9875/7.1705/0	4.8784	1.6445	-1.1524	2.2471	13.351	0.88506	0.10686	0.89314	0.21372	0.9999	False
G0893_8925	G0893	6.3684/4.7199/2.7121/6.3705	6.033/3.9875/3.0731/0	4.7803	1.5794	-1.1641	3.1105	13.083	0.88498	0.10469	0.89531	0.20938	0.9999	False
G0725_7243	G0725	19.105/16.183/18.985/25.482	16.591/18.343/12.292/8.0402	19.667	13.175	-0.54402	15.579	53.823	0.88495	0.1851	0.8149	0.3702	0.9999	False
G0486_4854	G0486	18.195/10.114/16.273/12.741	19.607/12.76/16.39/34.841	13.979	19.448	0.44905	13.17	38.256	0.88427	0.80945	0.19055	0.38109	0.9999	True
G0360_3600	G0360	7.2781/3.3714/4.5202/6.3705	0/3.19/3.0731/13.4	5.1603	1.8376	-1.1183	3.1866	14.122	0.88418	0.11304	0.88696	0.22608	0.9999	False
G0202_2018	G0202	15.466/22.925/14.465/10.617	4.5247/11.963/14.341/10.72	15.28	9.5625	-0.6241	26.964	41.816	0.88409	0.1809	0.8191	0.36179	0.9999	False
G0640_6392	G0640	2.7293/3.3714/1.8081/4.247	0/2.3925/0/2.6801	2.9043	0.41307	-1.4662	1.0844	7.9482	0.88364	0.043578	0.95642	0.087155	0.9999	False
G0067_669	G0067	1.8195/3.3714/0.90403/8.494	0/0.79751/2.0487/0	2.6537	0.27265	-1.5215	12.794	7.2623	0.88353	0.031148	0.96885	0.062297	0.9999	False
G0070_692	G0070	6.3684/2.6971/1.8081/2.1235	12.066/3.9875/2.0487/8.0402	2.8599	5.3307	0.71379	4.6614	7.8269	0.88315	0.77727	0.22273	0.44546	0.9999	True
G0667_6665	G0667	3.6391/6.0684/4.5202/2.1235	7.5412/4.7851/5.1218/10.72	3.8234	6.6767	0.67046	2.8165	10.464	0.88211	0.78573	0.21427	0.42855	0.9999	True
G0056_559	G0056	10.917/7.417/7.2323/6.3705	10.558/9.5701/8.1948/24.121	7.8172	11.896	0.54848	4.0684	21.394	0.88175	0.80204	0.19796	0.39593	0.9999	True
G0195_1943	G0195	10.007/6.0684/4.5202/2.1235	12.066/4.7851/7.1705/10.72	4.9307	8.169	0.62857	11.705	13.494	0.88156	0.79235	0.20765	0.41529	0.9999	True
G0076_754	G0076	9.0976/8.7655/5.4242/2.1235	7.5412/7.1776/4.0974/0	5.5256	2.098	-1.0748	11.614	15.122	0.88142	0.12076	0.87924	0.24151	0.9999	False
G0458_4572	G0458	0.90976/0.67427/2.7121/8.494	7.5412/3.19/4.0974/2.6801	1.9849	4.0386	0.75533	15.257	5.4321	0.88114	0.76442	0.23558	0.47116	0.9999	True
G0707_7064	G0707	10.917/10.788/7.2323/10.617	6.033/8.7726/5.1218/2.6801	9.7535	5.2015	-0.79412	3.1761	26.693	0.88106	0.16447	0.83553	0.32895	0.9999	False
G0818_8180	G0818	10.007/8.0913/11.752/12.741	4.5247/5.5826/8.1948/5.3601	10.495	5.7737	-0.76299	4.2138	28.722	0.88095	0.1683	0.8317	0.33659	0.9999	False
G0655_6544	G0655	10.917/2.6971/5.4242/4.247	13.574/9.5701/7.1705/5.3601	5.1156	8.4119	0.62197	13.452	14	0.88094	0.79308	0.20692	0.41385	0.9999	True
G0101_1001	G0101	25.473/9.4398/17.177/16.988	33.181/13.558/15.365/34.841	16.282	22.162	0.42249	44.199	44.56	0.88087	0.8094	0.1906	0.3812	0.9999	True
G0596_5953	G0596	4.5488/2.0228/2.7121/4.247	7.5412/0/3.0731/0	3.2141	0.60171	-1.3956	1.5065	8.7962	0.88083	0.05804	0.94196	0.11608	0.9999	False
G0126_1257	G0126	7.2781/5.3942/5.4242/12.741	6.033/2.3925/3.0731/2.6801	7.2228	3.3077	-0.93272	12.344	19.767	0.88059	0.14468	0.85532	0.28937	0.9999	False
G0615_6143	G0615	31.842/17.531/21.697/23.358	21.115/19.14/20.487/8.0402	23.065	16.072	-0.49528	36.538	63.123	0.88014	0.18789	0.81211	0.37578	0.9999	False
G0017_163	G0017	0/2.0228/1.8081/0	0/2.3925/2.0487/5.3601	0.34862	1.2077	0.71106	1.7253	0.95407	0.87951	0.70354	0.29646	0.59292	0.9999	True
G0351_3504	G0351	3.6391/3.3714/6.3282/10.617	0/5.5826/6.1461/5.3601	5.3684	1.9982	-1.0869	11.818	14.692	0.87927	0.11852	0.88148	0.23704	0.9999	False
G0283_2828	G0283	6.3684/6.0684/5.4242/0	4.5247/2.3925/5.1218/5.3601	2.0668	4.1578	0.75005	16.687	5.6562	0.87924	0.76518	0.23482	0.46964	0.9999	True
G0821_8206	G0821	21.834/26.297/22.601/10.617	36.198/33.495/26.633/13.4	19.273	25.657	0.39492	47.294	52.746	0.87894	0.80952	0.19048	0.38095	0.9999	True
G0699_6989	G0699	13.646/11.463/12.656/16.988	7.5412/10.368/7.1705/8.0402	13.543	8.1947	-0.66147	5.6641	37.064	0.87853	0.17911	0.82089	0.35822	0.9999	False
G0143_1427	G0143	7.2781/7.417/8.1363/10.617	4.5247/3.19/7.1705/2.6801	8.2648	4.0877	-0.86474	2.4147	22.618	0.87829	0.15515	0.84485	0.3103	0.9999	False
G0753_7529	G0753	3.6391/4.0456/4.5202/2.1235	0/1.595/1.0244/2.6801	3.4523	0.75316	-1.3446	1.0977	9.4481	0.87812	0.06816	0.93184	0.13632	0.9999	False
G0553_5530	G0553	10.007/9.4398/9.0403/6.3705	21.115/11.165/14.341/8.0402	8.59	12.847	0.52993	2.6201	23.509	0.8779	0.80245	0.19755	0.3951	0.9999	True
G0011_106	G0011	5.4586/2.6971/7.2323/4.247	9.0494/1.595/4.0974/0	4.6182	1.4973	-1.1697	3.7894	12.639	0.87786	0.10303	0.89697	0.20607	0.9999	False
G0830_8294	G0830	5.4586/2.6971/9.0403/2.1235	3.0165/0.79751/9.2192/0	4.1162	1.1706	-1.2369	10.678	11.265	0.87761	0.08995	0.91005	0.1799	0.9999	False
G0206_2056	G0206	2.7293/3.3714/0.90403/0	1.5082/3.19/2.0487/2.6801	0.89651	2.2711	0.78642	3.4293	2.4535	0.87755	0.73468	0.26532	0.53065	0.9999	True
G0562_5619	G0562	1.8195/0.67427/6.3282/4.247	0/0/0/5.3601	2.4386	0.17183	-1.553	7.2986	6.6738	0.87744	0.021184	0.97882	0.042367	0.96729	False
G0764_7634	G0764	3.6391/2.0228/8.1363/6.3705	0/3.19/5.1218/2.6801	4.4351	1.3783	-1.1924	7.9658	12.138	0.87739	0.098643	0.90136	0.19729	0.9999	False
G0301_3007	G0301	3.6391/4.0456/6.3282/2.1235	1.5082/0.79751/8.1948/0	3.7581	0.94604	-1.2898	3.1248	10.285	0.87684	0.07921	0.92079	0.15842	0.9999	False
G0198_1973	G0198	8.1879/8.0913/1.8081/8.494	10.558/6.3801/4.0974/0	5.6762	2.2204	-1.0518	11.681	15.534	0.87682	0.12473	0.87527	0.24945	0.9999	False
G0311_3102	G0311	10.917/5.3942/4.5202/0	4.5247/4.7851/6.1461/2.6801	2.1996	4.3505	0.74176	32.141	6.0198	0.87663	0.76645	0.23355	0.4671	0.9999	True
G0398_3976	G0398	6.3684/3.3714/0/2.1235	3.0165/5.5826/2.0487/2.6801	1.3948	3.1071	0.77821	10.373	3.8172	0.8764	0.75024	0.24976	0.49952	0.9999	True
G0027_269	G0027	0/5.3942/2.7121/6.3705	4.5247/3.19/2.0487/5.3601	1.6781	3.5552	0.76629	13.237	4.5926	0.8759	0.75672	0.24328	0.48657	0.9999	True
G0039_387	G0039	7.2781/5.3942/5.4242/0	7.5412/2.3925/3.0731/5.3601	2.0753	4.1621	0.7472	17.868	5.6797	0.87559	0.7641	0.2359	0.4718	0.9999	True
G0403_4030	G0403	7.2781/6.0684/1.8081/2.1235	1.5082/4.7851/1.0244/0	3.6277	0.86946	-1.3077	8.2855	9.928	0.87538	0.075279	0.92472	0.15056	0.9999	False
G0907_9070	G0907	11.827/8.7655/10.848/16.988	6.033/7.1776/6.1461/8.0402	11.76	6.802	-0.70966	12.378	32.183	0.87389	0.17535	0.82465	0.35069	0.9999	False
G0360_3596	G0360	6.3684/5.3942/3.6161/2.1235	3.0165/0.79751/8.1948/0	4.0396	1.1342	-1.2396	3.7029	11.055	0.87382	0.088885	0.91112	0.17777	0.9999	False
G0681_6806	G0681	10.917/10.114/5.4242/4.247	12.066/10.368/7.1705/16.08	7.1099	10.963	0.56086	11.519	19.458	0.87356	0.79802	0.20198	0.40397	0.9999	True
G0115_1141	G0115	12.737/12.137/16.273/23.358	25.64/15.153/24.584/21.441	15.572	21.275	0.42665	26.986	42.617	0.87356	0.80717	0.19283	0.38565	0.9999	True
G0742_7415	G0742	0/1.3485/2.7121/0	3.0165/1.595/0/5.3601	0.34925	1.2032	0.70744	2.2752	0.95581	0.87346	0.70103	0.29897	0.59794	0.9999	True
G0114_1134	G0114	3.6391/2.6971/5.4242/4.247	3.0165/2.3925/2.0487/0	3.8809	1.0366	-1.261	1.3252	10.621	0.87275	0.084404	0.9156	0.16881	0.9999	False
G0762_7619	G0762	14.556/7.417/6.3282/4.247	15.082/3.19/1.0244/2.6801	7.3488	3.4349	-0.91267	20.871	20.112	0.87275	0.14827	0.85173	0.29654	0.9999	False
G0522_5213	G0522	21.834/26.297/13.56/4.247	18.099/26.318/16.39/16.08	13.517	18.825	0.44957	106.14	36.992	0.87271	0.80604	0.19396	0.38791	0.9999	True
G0819_8187	G0819	1.8195/4.0456/6.3282/0	3.0165/1.595/7.1705/2.6801	1.4039	3.1145	0.77534	11.124	3.8421	0.8727	0.74916	0.25084	0.50169	0.9999	True
G0241_2406	G0241	7.2781/8.7655/5.4242/10.617	3.0165/7.9751/3.0731/2.6801	7.7887	3.76	-0.88468	4.9359	21.315	0.8726	0.15263	0.84737	0.30526	0.9999	False
G0498_4980	G0498	3.6391/3.3714/1.8081/8.494	3.0165/3.19/1.0244/0	3.7195	0.9362	-1.2854	8.8589	10.179	0.87238	0.07932	0.92068	0.15864	0.9999	False
G0813_8122	G0813	8.1879/4.7199/2.7121/8.494	7.5412/7.1776/4.0974/0	5.4741	2.098	-1.0633	8.2272	14.981	0.87225	0.12253	0.87747	0.24507	0.9999	False
G0355_3544	G0355	4.5488/15.508/2.7121/4.247	9.0494/12.76/9.2192/5.3601	5.3573	8.6964	0.60903	37.308	14.662	0.87204	0.79155	0.20845	0.41691	0.9999	True
G0084_831	G0084	0.90976/9.4398/4.5202/8.494	1.5082/3.9875/6.1461/0	4.3223	1.3235	-1.1958	18.425	11.829	0.87192	0.097367	0.90263	0.19473	0.9999	False
G0975_9749	G0975	2.7293/10.114/3.6161/6.3705	4.5247/0.79751/1.0244/2.6801	5.0342	1.7979	-1.1088	11.638	13.777	0.87191	0.11411	0.88589	0.22822	0.9999	False
G0235_2347	G0235	14.556/3.3714/10.848/29.729	10.558/9.5701/2.0487/8.0402	11.253	6.4159	-0.72449	138.18	30.798	0.87169	0.17411	0.82589	0.34821	0.9999	False
G0275_2744	G0275	3.6391/2.0228/5.4242/2.1235	0/4.7851/3.0731/0	3.0423	0.52746	-1.404	2.6377	8.3259	0.87155	0.053698	0.9463	0.1074	0.9999	False
G0415_4149	G0415	10.007/4.7199/8.1363/4.247	7.5412/7.9751/10.244/0	6.3625	2.7265	-0.98238	7.8684	17.412	0.87136	0.13683	0.86317	0.27366	0.9999	False
G0681_6801	G0681	20.925/10.114/7.2323/10.617	3.0165/7.9751/13.317/5.3601	11.298	6.4526	-0.72256	37.023	30.919	0.87133	0.17438	0.82562	0.34875	0.9999	False
G0178_1775	G0178	17.286/26.971/17.177/16.988	19.607/15.95/16.39/5.3601	19.207	12.891	-0.54073	24.339	52.564	0.87118	0.18855	0.81145	0.37711	0.9999	False
G0679_6788	G0679	2.7293/4.0456/3.6161/4.247	4.5247/0.79751/2.0487/0	3.6101	0.8718	-1.3004	0.45706	9.8799	0.87118	0.075981	0.92402	0.15196	0.9999	False
G0459_4585	G0459	5.4586/6.7427/1.8081/12.741	7.5412/0/2.0487/13.4	5.4252	2.0698	-1.0656	22.78	14.847	0.8708	0.12207	0.87793	0.24415	0.9999	False
G0801_8002	G0801	0.90976/0/1.8081/2.1235	3.0165/0.79751/2.0487/2.6801	0.70903	1.9218	0.77367	1.2505	1.9404	0.87061	0.72362	0.27638	0.55277	0.9999	True
G0597_5965	G0597	1.8195/5.3942/8.1363/4.247	3.0165/2.3925/5.1218/0	4.3081	1.3192	-1.1946	7.3437	11.79	0.87048	0.097428	0.90257	0.19486	0.9999	False
G0515_5147	G0515	40.03/21.577/33.449/33.976	18.099/28.71/35.852/16.08	31.479	23.401	-0.41259	60.429	86.149	0.87036	0.19177	0.80823	0.38354	0.9999	False
G0254_2533	G0254	11.827/5.3942/4.5202/12.741	1.5082/9.5701/5.1218/2.6801	7.7963	3.7763	-0.88101	19.066	21.336	0.87029	0.15336	0.84664	0.30672	0.9999	False
G0862_8614	G0862	5.4586/1.3485/5.4242/0	1.5082/3.9875/5.1218/2.6801	1.3522	3.0255	0.77513	11.757	3.7007	0.8698	0.74675	0.25325	0.5065	0.9999	True
G0516_5159	G0516	4.5488/4.7199/4.5202/2.1235	1.5082/1.595/5.1218/0	3.7951	0.99228	-1.2671	1.5811	10.386	0.86969	0.082626	0.91737	0.16525	0.9999	False
G0753_7530	G0753	4.5488/2.6971/5.4242/4.247	4.5247/0/2.0487/2.6801	4.1036	1.1892	-1.2211	1.3137	11.231	0.86966	0.092023	0.90798	0.18405	0.9999	False
G0071_706	G0071	3.6391/1.3485/1.8081/0	3.0165/3.19/1.0244/2.6801	0.90826	2.2793	0.78115	3.0952	2.4857	0.86964	0.73214	0.26786	0.53572	0.9999	True
G0715_7148	G0715	5.4586/2.0228/2.7121/2.1235	7.5412/0.79751/0/0	2.8308	0.41174	-1.4402	2.6908	7.7471	0.86911	0.044742	0.95526	0.089483	0.9999	False
G0391_3906	G0391	4.5488/6.0684/1.8081/6.3705	0/3.9875/3.0731/2.6801	4.2377	1.278	-1.2012	4.6334	11.598	0.8691	0.095952	0.90405	0.1919	0.9999	False
G0626_6254	G0626	3.6391/4.0456/8.1363/4.247	3.0165/0.79751/1.0244/2.6801	4.7536	1.6196	-1.1352	4.4809	13.009	0.86893	0.10889	0.89111	0.21779	0.9999	False
G0651_6509	G0651	0/2.0228/1.8081/4.247	4.5247/3.19/1.0244/2.6801	1.0519	2.5261	0.7811	4.2765	2.8788	0.86884	0.7372	0.2628	0.5256	0.9999	True
G0393_3926	G0393	4.5488/6.0684/6.3282/14.864	4.5247/2.3925/4.0974/2.6801	7.1472	3.3056	-0.92009	22.714	19.56	0.86861	0.1473	0.8527	0.2946	0.9999	False
G0674_6738	G0674	12.737/12.811/28.929/21.235	9.0494/12.76/15.365/10.72	17.799	11.746	-0.56067	62.062	48.712	0.86736	0.18851	0.81149	0.37701	0.9999	False
G0001_9	G0001	16.376/11.463/8.1363/10.617	9.0494/8.7726/4.0974/5.3601	11.288	6.4676	-0.71848	12.1	30.891	0.86722	0.17549	0.82451	0.35097	0.9999	False
G0604_6032	G0604	1.8195/2.0228/1.8081/6.3705	1.5082/0/1.0244/0	2.5632	0.2667	-1.4921	5.3035	7.0149	0.86709	0.031642	0.96836	0.063284	0.9999	False
G0016_154	G0016	4.5488/6.7427/7.2323/0	1.5082/4.7851/5.1218/8.0402	2.0976	4.1748	0.74035	19.45	5.7406	0.86696	0.76156	0.23844	0.47688	0.9999	True
G0545_5445	G0545	26.383/19.554/20.793/25.482	18.099/18.343/18.438/10.72	22.866	16.008	-0.48874	11.494	62.578	0.86693	0.19144	0.80856	0.38287	0.9999	False
G0679_6783	G0679	0.90976/3.3714/3.6161/2.1235	0/0/1.0244/0	2.2199	0.083116	-1.5718	1.6671	6.0752	0.86691	0.011155	0.98885	0.022309	0.61971	False
G0863_8623	G0863	7.2781/6.7427/4.5202/10.617	3.0165/3.9875/1.0244/8.0402	6.971	3.186	-0.92919	6.4833	19.078	0.86657	0.1459	0.8541	0.29181	0.9999	False
G0481_4810	G0481	8.1879/3.3714/2.7121/6.3705	7.5412/2.3925/4.0974/0	4.6833	1.5815	-1.1385	6.9118	12.817	0.86641	0.10803	0.89197	0.21606	0.9999	False
G0643_6429	G0643	14.556/7.417/6.3282/4.247	15.082/12.76/5.1218/16.08	7.3488	11.233	0.55115	20.871	20.112	0.86614	0.79649	0.20351	0.40703	0.9999	True
G0450_4492	G0450	1.8195/4.7199/5.4242/8.494	0/2.3925/4.0974/5.3601	4.478	1.446	-1.1632	8.0498	12.255	0.86611	0.10315	0.89685	0.20631	0.9999	False
G0698_6977	G0698	11.827/11.463/10.848/10.617	6.033/4.7851/7.1705/8.0402	11.179	6.3891	-0.72088	0.3083	30.593	0.86593	0.17542	0.82458	0.35084	0.9999	False
G0149_1486	G0149	5.4586/1.3485/1.8081/4.247	1.5082/3.19/0/0	2.7587	0.37961	-1.446	4.1322	7.5498	0.86585	0.042263	0.95774	0.084525	0.9999	False
G0633_6321	G0633	9.0976/2.6971/1.8081/0	4.5247/2.3925/3.0731/2.6801	1.3885	3.0755	0.77089	21.083	3.7999	0.86544	0.74615	0.25385	0.5077	0.9999	True
G0068_673	G0068	7.2781/3.3714/2.7121/4.247	0/2.3925/4.0974/2.6801	4.1065	1.2059	-1.2109	4.1879	11.238	0.86522	0.093471	0.90653	0.18694	0.9999	False
G0014_135	G0014	3.6391/2.0228/8.1363/10.617	0/4.7851/5.1218/5.3601	5.0449	1.8318	-1.094	17.24	13.806	0.86471	0.11649	0.88351	0.23297	0.9999	False
G0107_1061	G0107	1.8195/4.0456/4.5202/2.1235	1.5082/6.3801/0/0	2.9069	0.46818	-1.412	1.8985	7.9554	0.86463	0.049798	0.9502	0.099597	0.9999	False
G0633_6322	G0633	1.8195/4.0456/4.5202/2.1235	0/3.19/3.0731/0	2.9069	0.46842	-1.4118	1.8985	7.9554	0.86455	0.049826	0.95017	0.099653	0.9999	False
G0749_7482	G0749	5.4586/2.0228/5.4242/6.3705	3.0165/3.19/5.1218/0	4.4318	1.4211	-1.1657	3.867	12.129	0.86448	0.10248	0.89752	0.20497	0.9999	False
G0644_6437	G0644	2.7293/1.3485/2.7121/4.247	0/0.79751/2.0487/0	2.5605	0.27265	-1.4842	1.4549	7.0073	0.86426	0.03242	0.96758	0.06484	0.9999	False
G0600_5992	G0600	1.8195/4.0456/2.7121/10.617	3.0165/2.3925/2.0487/0	3.8353	1.0366	-1.2474	17.122	10.496	0.86384	0.085731	0.91427	0.17146	0.9999	False
G0304_3035	G0304	5.4586/2.6971/4.5202/6.3705	1.5082/4.7851/8.1948/0	4.5432	1.4977	-1.1501	2.5285	12.433	0.86368	0.10551	0.89449	0.21102	0.9999	False
G0344_3439	G0344	1.8195/4.0456/3.6161/2.1235	1.5082/3.19/0/0	2.7476	0.37961	-1.4417	1.23	7.5194	0.86355	0.042458	0.95754	0.084916	0.9999	False
G0043_426	G0043	2.7293/8.7655/2.7121/12.741	0/6.3801/3.0731/10.72	5.386	2.0718	-1.0558	26.575	14.74	0.86322	0.12361	0.87639	0.24722	0.9999	False
G0008_72	G0008	3.6391/6.7427/4.5202/6.3705	10.558/4.7851/3.0731/0	5.1589	1.9161	-1.0787	2.2314	14.119	0.86304	0.1193	0.8807	0.23861	0.9999	False
G0794_7934	G0794	4.5488/1.3485/2.7121/2.1235	6.033/2.3925/4.0974/8.0402	2.4473	4.6806	0.72056	1.9329	6.6977	0.86293	0.76555	0.23445	0.4689	0.9999	True
G0087_864	G0087	3.6391/4.0456/3.6161/4.247	15.082/7.9751/3.0731/5.3601	3.8779	6.6888	0.65648	0.096643	10.613	0.86282	0.78017	0.21983	0.43965	0.9999	True
G0702_7014	G0702	20.925/9.4398/16.273/23.358	6.033/11.165/9.2192/21.441	16.56	10.752	-0.57937	38.683	45.32	0.86272	0.18851	0.81149	0.37701	0.9999	False
G0777_7763	G0777	13.646/14.16/19.889/27.605	19.607/7.9751/16.39/8.0402	18.052	11.989	-0.55257	43.068	49.402	0.86249	0.19007	0.80993	0.38014	0.9999	False
G0206_2054	G0206	13.646/16.857/9.9444/19.111	6.033/9.5701/14.341/8.0402	14.463	9.0376	-0.62341	16.141	39.582	0.86237	0.18548	0.81452	0.37096	0.9999	False
G0830_8299	G0830	3.6391/2.6971/2.7121/6.3705	0/1.595/2.0487/2.6801	3.6141	0.90312	-1.2777	3.0842	9.891	0.86202	0.078991	0.92101	0.15798	0.9999	False
G0131_1310	G0131	3.6391/3.3714/5.4242/4.247	4.5247/9.5701/10.244/5.3601	4.1017	6.9892	0.64706	0.83917	11.225	0.86182	0.78147	0.21853	0.43705	0.9999	True
G0891_8902	G0891	1.8195/1.3485/0.90403/2.1235	3.0165/3.19/2.0487/5.3601	1.4784	3.2118	0.765	0.29309	4.0461	0.86172	0.74712	0.25288	0.50576	0.9999	True
