sgrna	Gene	control_count	treatment_count	control_mean	treat_mean	LFC	control_var	adj_var	score	p.low	p.high	p.twosided	FDR	high_in_treatment
G0404_4033	G0404	67.726/56.289/86.186/61.204	111.36/87.054/61.051/52.895	66.966	74.806	0.15748	172.4	331.14	0.43079	0.66665	0.33335	0.6667	0.99996	True
G0681_6806	G0681	185.19/210.39/144.71/194.83	163.53/174.11/153.15/186.52	182.05	168.88	-0.10779	790.27	935.88	0.43079	0.33331	0.66669	0.66662	0.99996	False
G0619_6185	G0619	77.25/103.35/119.17/67.325	98.32/112.2/137.62/62.175	89.464	98.573	0.13841	571.55	447.38	0.43065	0.66663	0.33337	0.66673	0.99996	True
G0118_1174	G0118	100.53/90.431/76.61/68.345	87.284/59.003/80.712/73.311	83.063	74.299	-0.15883	205.89	414.17	0.43061	0.33336	0.66664	0.66672	0.99996	False
G0151_1504	G0151	161.91/156.87/134.07/120.37	178.58/195.39/147.97/108.57	142.29	153.87	0.1122	381.86	724.46	0.43055	0.6666	0.3334	0.6668	0.99996	True
G0643_6421	G0643	242.33/203.01/258.56/329.48	308/211.83/248.34/328.51	254.44	270.11	0.085899	2813.5	1325.2	0.43047	0.66657	0.33343	0.66685	0.99996	True
G0042_413	G0042	6.3493/41.524/29.793/17.341	5.0163/33.854/20.695/14.848	19.242	15.144	-0.32635	259.22	90.7	0.43029	0.31873	0.68127	0.63746	0.99996	False
G0961_9609	G0961	47.62/52.598/26.601/31.622	58.189/47.396/12.417/31.551	38.103	32.262	-0.23339	158.32	184.36	0.43014	0.33187	0.66813	0.66374	0.99996	False
G0866_8657	G0866	253.97/239.92/255.37/308.06	212.69/216.67/245.24/330.36	263.13	247.19	-0.089769	900.61	1372.3	0.43013	0.33355	0.66645	0.6671	0.99996	False
G0634_6331	G0634	201.06/183.63/181.95/180.55	200.65/177.01/220.41/204.16	186.62	199.94	0.098984	92.034	960.28	0.42999	0.6664	0.3336	0.66721	0.99996	True
G0556_5553	G0556	177.78/126.42/147.9/175.45	152.5/120.91/128.31/178.17	155.4	143.29	-0.11632	599.7	793.96	0.42995	0.33362	0.66638	0.66723	0.99996	False
G0219_2185	G0219	99.472/70.13/85.122/106.09	102.33/78.349/93.129/124.35	89.091	98.164	0.13843	257.3	445.44	0.42986	0.66635	0.33365	0.6673	0.99996	True
G0213_2121	G0213	168.26/124.57/141.52/200.95	179.58/156.7/128.31/222.72	156.25	168.4	0.10734	1121	798.48	0.42986	0.66635	0.33365	0.6673	0.99996	True
G0946_9453	G0946	68.784/42.447/63.842/70.385	60.196/40.625/58.982/53.823	60.186	52.786	-0.18596	168.66	296.39	0.42981	0.33351	0.66649	0.66702	0.99996	False
G0436_4353	G0436	87.832/78.435/82.994/89.766	58.189/70.611/96.234/83.518	84.641	75.808	-0.15704	25.892	422.35	0.42981	0.33366	0.66634	0.66731	0.99996	False
G0116_1157	G0116	75.133/47.061/70.226/35.703	62.202/36.756/77.608/28.767	54.571	47.54	-0.19515	360.1	267.72	0.42969	0.33342	0.66658	0.66685	0.99996	False
G0078_776	G0078	111.11/65.516/67.034/84.666	125.41/71.578/77.608/89.086	80.175	88.76	0.14503	454.95	399.23	0.42963	0.66626	0.33374	0.66748	0.99996	True
G0068_677	G0068	42.329/35.988/43.625/47.943	51.166/30.953/37.252/28.767	42.249	36.096	-0.22141	24.509	205.24	0.4295	0.33272	0.66728	0.66543	0.99996	False
G0501_5004	G0501	88.89/62.748/62.778/62.224	95.31/87.054/56.912/71.455	68.322	76.217	0.1556	174.01	338.11	0.42936	0.66614	0.33386	0.66773	0.99996	True
G0562_5618	G0562	81.482/84.894/64.906/63.244	105.34/101.56/66.225/61.247	72.999	81.167	0.15105	124.71	362.18	0.42918	0.66608	0.33392	0.66784	0.99996	True
G0230_2296	G0230	143.92/107.04/118.11/95.887	102.33/111.24/95.199/110.43	114.93	104.59	-0.13475	425.08	580.33	0.42911	0.33392	0.66608	0.66784	0.99996	False
G0321_3205	G0321	242.33/242.69/369.22/288.68	234.76/288.25/419.08/277.47	281.38	297.84	0.081729	3596.9	1471.3	0.42908	0.66607	0.33393	0.66786	0.99996	True
G0244_2432	G0244	15.873/20.301/22.345/9.1806	7.0228/30.953/10.348/10.208	16.041	12.323	-0.35507	34.991	75.089	0.42904	0.31188	0.68812	0.62375	0.99996	False
G0579_5788	G0579	154.5/165.17/202.17/138.73	160.52/233.11/162.46/157.76	163.56	175.98	0.10492	730.52	837.33	0.42902	0.66605	0.33395	0.66791	0.99996	True
G0271_2705	G0271	69.842/47.984/64.906/65.285	86.28/60.938/51.739/82.59	61.388	68.849	0.16298	92.901	302.54	0.42897	0.66596	0.33404	0.66808	0.99996	True
G0642_6420	G0642	309/263.91/231.96/290.72	278.91/260.2/220.41/269.11	272.32	256.14	-0.088013	1127.9	1422.1	0.42894	0.33398	0.66602	0.66797	0.99996	False
G0192_1918	G0192	310.06/262.07/261.75/323.36	361.17/275.67/287.67/300.67	287.98	304.63	0.080827	1033	1507.2	0.42893	0.66601	0.33399	0.66798	0.99996	True
G0894_8937	G0894	445.51/320.2/292.61/351.92	431.4/289.21/291.81/324.79	348.14	329.76	-0.078009	4453.1	1835.7	0.42893	0.33399	0.66601	0.66798	0.99996	False
G0414_4131	G0414	156.62/83.972/115.98/108.13	139.45/69.643/125.21/92.798	113.33	103.07	-0.13559	923.24	571.92	0.42883	0.33402	0.66598	0.66805	0.99996	False
G0066_659	G0066	67.726/35.988/79.802/23.462	77.251/31.92/47.599/21.344	46.232	39.796	-0.21135	737.45	225.37	0.42874	0.33337	0.66663	0.66673	0.99996	False
G0777_7764	G0777	61.376/50.752/68.098/72.425	55.179/53.2/87.956/93.726	62.607	70.141	0.16149	89.532	308.78	0.42874	0.66588	0.33412	0.66824	0.99996	True
G0649_6485	G0649	27.514/54.443/64.906/49.984	39.127/48.363/37.252/38.047	46.957	40.469	-0.20972	255.13	229.04	0.42872	0.33342	0.66658	0.66685	0.99996	False
G0360_3595	G0360	307.94/253.76/278.78/276.44	298.97/247.62/258.69/246.84	278.57	262.21	-0.086979	494.23	1456.1	0.42866	0.33408	0.66592	0.66817	0.99996	False
G0059_582	G0059	73.017/72.898/52.137/49.984	59.192/64.807/41.391/51.967	61.03	53.597	-0.18413	161.88	300.7	0.42861	0.33396	0.66604	0.66792	0.99996	False
G0643_6426	G0643	228.57/211.31/124.49/246.86	215.7/259.23/135.55/256.12	196.29	209.91	0.096323	2993.4	1012	0.42819	0.66574	0.33426	0.66851	0.99996	True
G0786_7857	G0786	189.42/127.34/141.52/98.947	175.57/131.55/159.35/126.21	135.57	146.81	0.11409	1448.1	688.96	0.42817	0.66574	0.33426	0.66852	0.99996	True
G0789_7885	G0789	57.144/72.898/41.497/52.024	58.189/53.2/39.321/42.687	54.764	47.745	-0.19406	172.68	268.7	0.42815	0.33399	0.66601	0.66799	0.99996	False
G0329_3284	G0329	49.736/78.435/172.37/57.124	63.205/87.054/176.95/59.391	78.736	87.21	0.14571	3358.6	391.79	0.42813	0.66571	0.33429	0.66858	0.99996	True
G0403_4029	G0403	79.366/61.825/82.994/75.485	69.225/48.363/70.364/81.662	74.461	66.23	-0.16664	85.862	369.72	0.42812	0.33425	0.66575	0.66849	0.99996	False
G0660_6597	G0660	41.27/24.915/35.113/37.743	46.15/44.494/22.765/52.895	34.168	39.66	0.20935	49.913	164.64	0.42803	0.66438	0.33562	0.67123	0.99996	True
G0952_9514	G0952	80.424/52.598/87.25/55.084	68.222/72.545/85.886/74.239	67.151	74.95	0.15632	312.53	332.09	0.42798	0.66563	0.33437	0.66874	0.99996	True
G0336_3358	G0336	169.31/202.09/145.77/170.35	163.53/187.65/110.72/183.74	170.73	158.07	-0.11048	536.07	875.48	0.42789	0.33437	0.66563	0.66873	0.99996	False
G0664_6634	G0664	43.387/25.837/21.281/42.843	37.121/29.018/32.078/54.751	31.801	37.09	0.21568	134.14	152.81	0.42787	0.66393	0.33607	0.67214	0.99996	True
G0055_545	G0055	26.455/29.528/23.409/28.562	24.078/29.985/20.695/15.776	26.884	22.037	-0.27546	7.3571	128.35	0.42779	0.32848	0.67152	0.65696	0.99996	False
G0158_1579	G0158	111.11/155.95/133/149.95	117.38/130.58/130.38/122.49	136.35	125.08	-0.12342	405.73	693.06	0.42776	0.33441	0.66559	0.66883	0.99996	False
G0395_3948	G0395	64.551/31.374/55.329/40.803	62.202/30.953/35.182/37.119	46.245	39.824	-0.21076	222.8	225.44	0.42769	0.33375	0.66625	0.6675	0.99996	False
G0315_3142	G0315	102.65/83.972/141.52/76.505	113.37/90.923/139.69/93.726	98.289	107.78	0.13177	855.68	493.3	0.42753	0.6655	0.3345	0.66899	0.99996	True
G0137_1365	G0137	144.98/154.1/152.16/200.95	109.36/173.14/135.55/193.95	161.67	149.37	-0.1134	656.59	827.24	0.42753	0.3345	0.6655	0.669	0.99996	False
G0882_8815	G0882	303.71/369.11/324.53/274.4	278.91/352.09/299.05/270.97	316.09	298.67	-0.081513	1591.1	1660.4	0.42748	0.33451	0.66549	0.66903	0.99996	False
G0728_7276	G0728	155.56/150.41/156.41/158.11	151.49/156.7/191.43/171.68	155.1	167.13	0.10712	10.996	792.33	0.42741	0.66546	0.33454	0.66908	0.99996	True
G0490_4892	G0490	123.81/94.122/76.61/96.907	113.37/103.5/99.338/107.65	96.445	105.84	0.13274	382.65	483.69	0.42702	0.66532	0.33468	0.66937	0.99996	True
G0837_8361	G0837	17.99/0/14.896/14.281	6.0196/0/9.3129/7.4239	4.3443	2.4658	-0.62481	138.38	19.355	0.42698	0.20636	0.79364	0.41271	0.99996	False
G0734_7334	G0734	41.27/19.378/12.768/68.345	35.114/18.378/6.2086/80.734	28.925	23.901	-0.26516	686.17	138.48	0.42695	0.33003	0.66997	0.66006	0.99996	False
G0142_1413	G0142	153.44/175.33/167.05/150.97	158.52/196.36/166.6/175.39	161.39	173.66	0.10506	132.67	825.78	0.42686	0.66526	0.33474	0.66948	0.99996	True
G0626_6259	G0626	85.715/48.906/38.305/40.803	104.34/39.658/47.599/54.751	50.598	57.311	0.17646	494.38	247.51	0.42671	0.66499	0.33501	0.67002	0.99996	True
G0216_2151	G0216	180.95/253.76/169.18/155.05	187.61/266/180.05/176.32	186.3	199.51	0.098318	1949.7	958.56	0.42664	0.66518	0.33482	0.66964	0.99996	True
G0499_4988	G0499	125.93/136.57/79.802/106.09	116.38/128.65/60.017/110.43	109.85	99.811	-0.13694	629.81	553.7	0.42659	0.33484	0.66516	0.66968	0.99996	False
G0472_4717	G0472	32.805/21.224/32.985/21.422	46.15/30.953/42.426/15.776	26.486	31.28	0.23192	45.167	126.38	0.4264	0.66197	0.33803	0.67606	0.99996	True
G0670_6694	G0670	60.318/40.602/38.305/29.582	54.176/49.331/49.669/36.191	40.818	46.818	0.19343	170.95	198.03	0.42638	0.66446	0.33554	0.67108	0.99996	True
G0462_4619	G0462	220.11/278.67/136.2/260.12	227.74/295.98/109.69/223.64	215.91	201.66	-0.098043	4088.6	1117.3	0.42634	0.33493	0.66507	0.66986	0.99996	False
G0199_1986	G0199	73.017/31.374/42.561/48.963	88.287/31.92/25.869/36.191	46.748	40.313	-0.20885	316.28	227.98	0.4262	0.33433	0.66567	0.66866	0.99996	False
G0332_3313	G0332	89.948/32.297/86.186/67.325	121.39/30.953/112.79/62.175	64.085	71.664	0.15891	726.12	316.36	0.4261	0.66493	0.33507	0.67014	0.99996	True
G0114_1138	G0114	28.572/83.972/113.85/57.124	28.091/88.989/87.956/42.687	62.865	55.363	-0.18028	1418	310.1	0.42603	0.33492	0.66508	0.66985	0.99996	False
G0202_2018	G0202	258.2/201.16/115.98/189.73	239.78/202.16/108.65/161.47	183.87	170.77	-0.10604	3489.3	945.6	0.42603	0.33504	0.66496	0.67009	0.99996	False
G0936_9358	G0936	24.339/38.756/35.113/26.522	16.052/35.789/39.321/18.56	30.616	25.454	-0.2572	47.548	146.9	0.42594	0.33122	0.66878	0.66244	0.99996	False
G0134_1334	G0134	149.21/156.87/137.26/164.23	113.37/136.38/150.04/164.25	151.56	139.72	-0.11658	132.93	773.57	0.4258	0.33513	0.66487	0.67026	0.99996	False
G0497_4965	G0497	155.56/168.87/128.75/158.11	145.47/145.09/127.28/143.84	152.07	140.2	-0.11638	291.57	776.26	0.42578	0.33513	0.66487	0.67027	0.99996	False
G0291_2908	G0291	102.65/102.43/139.39/93.847	139.45/80.283/154.18/113.21	108.29	118.24	0.12563	413.95	545.56	0.42574	0.66485	0.33515	0.6703	0.99996	True
G0408_4080	G0408	45.503/76.589/20.217/65.285	43.14/78.349/36.217/63.103	46.326	52.724	0.18292	652.56	225.85	0.4257	0.66449	0.33551	0.67101	0.99996	True
G0116_1159	G0116	26.455/35.988/23.409/31.622	43.14/34.822/25.869/34.335	28.975	33.989	0.22311	31.173	138.73	0.42564	0.66247	0.33753	0.67506	0.99996	True
G0001_5	G0001	159.79/167.94/125.56/89.766	169.55/195.39/121.07/103.93	131.88	142.89	0.11487	1297.7	669.49	0.42561	0.6648	0.3352	0.67039	0.99996	True
G0915_9145	G0915	87.832/136.57/102.15/107.11	97.316/91.891/129.35/77.022	107.03	97.155	-0.13834	421.65	538.97	0.42549	0.33524	0.66476	0.67048	0.99996	False
G0608_6073	G0608	47.62/50.752/60.65/67.325	65.212/53.2/71.399/64.031	56.049	63.108	0.1683	82.474	275.26	0.42547	0.66463	0.33537	0.67074	0.99996	True
G0538_5372	G0538	60.318/67.362/46.817/70.385	60.196/45.462/45.53/64.031	60.492	53.148	-0.18349	110.7	297.95	0.42547	0.3351	0.6649	0.67019	0.99996	False
G1000_9998	G1000	42.329/68.285/25.537/42.843	51.166/58.036/18.626/30.623	42.176	36.087	-0.21933	319.66	204.87	0.42543	0.33419	0.66581	0.66838	0.99996	False
G0106_1052	G0106	125.93/117.19/169.18/106.09	119.39/135.42/192.47/117.85	127.57	138.39	0.11648	767.76	646.8	0.4251	0.66462	0.33538	0.67076	0.99996	True
G0748_7477	G0748	82.541/118.11/60.65/88.746	82.267/118.01/72.434/110.43	85.114	93.875	0.13978	569.1	424.8	0.42507	0.6646	0.3354	0.6708	0.99996	True
G0549_5488	G0549	20.106/5.5366/23.409/17.341	11.036/4.8363/14.487/19.488	14.6	11.095	-0.36718	65.855	68.1	0.42478	0.30894	0.69106	0.61788	0.99996	False
G0636_6359	G0636	29.63/83.972/54.265/28.562	42.137/99.629/55.878/27.839	44.324	50.562	0.18604	711.7	215.72	0.42475	0.66406	0.33594	0.67188	0.99996	True
G0125_1247	G0125	194.71/173.48/198.97/228.5	188.61/184.75/199.71/287.67	197.96	211.53	0.095165	514.44	1021	0.42458	0.66443	0.33557	0.67114	0.99996	True
G0330_3291	G0330	50.794/12.919/43.625/30.602	36.117/17.411/24.834/26.911	30.61	25.465	-0.25632	296.59	146.87	0.42458	0.33172	0.66828	0.66343	0.99996	False
G0532_5319	G0532	178.84/175.33/165.99/193.81	196.64/163.47/204.88/202.3	178.21	191.05	0.099819	133.85	915.38	0.42435	0.66434	0.33566	0.67131	0.99996	True
G0352_3511	G0352	136.51/103.35/112.79/178.51	122.4/91.891/122.1/145.69	129.82	118.93	-0.12539	1135.5	658.66	0.42433	0.33566	0.66434	0.67132	0.99996	False
G0598_5971	G0598	58.202/71.053/58.522/43.863	43.14/70.611/42.426/48.255	57.081	49.974	-0.1883	124.42	280.53	0.42432	0.33545	0.66455	0.6709	0.99996	False
G0135_1341	G0135	34.921/57.211/44.689/60.184	31.101/64.807/66.225/66.815	48.149	54.654	0.17933	137.98	235.08	0.42428	0.66403	0.33597	0.67193	0.99996	True
G0671_6701	G0671	56.085/3.6911/25.537/7.1405	43.14/7.7381/26.904/10.208	14.001	17.426	0.29665	685.84	65.202	0.4241	0.64973	0.35027	0.70054	0.99996	True
G0791_7902	G0791	110.05/86.74/81.93/110.17	156.51/93.825/70.364/120.64	96.346	105.67	0.13192	226.35	483.18	0.42405	0.66424	0.33576	0.67153	0.99996	True
G0716_7154	G0716	49.736/16.61/18.088/52.024	38.124/15.476/13.452/46.399	29.708	24.649	-0.25971	401.89	142.38	0.42397	0.33152	0.66848	0.66304	0.99996	False
G0265_2642	G0265	35.979/39.679/67.034/108.13	28.091/41.593/68.295/76.095	56.726	49.649	-0.1887	1156.5	278.71	0.42394	0.33558	0.66442	0.67116	0.99996	False
G0270_2694	G0270	180.95/193.78/191.52/150.97	168.55/169.27/182.12/144.77	178.44	165.61	-0.10707	389.14	916.61	0.42393	0.33581	0.66419	0.67162	0.99996	False
G0621_6207	G0621	109/95.045/143.64/120.37	99.323/105.43/174.88/137.34	115.69	125.94	0.12144	424.79	584.31	0.42392	0.66419	0.33581	0.67163	0.99996	True
G0367_3665	G0367	65.609/45.215/51.073/72.425	62.202/40.625/38.287/66.815	57.557	50.426	-0.18733	160.08	282.95	0.42391	0.33561	0.66439	0.67122	0.99996	False
G0049_486	G0049	221.17/145.8/200.04/205.03	191.62/138.32/175.91/212.51	190.7	177.42	-0.10358	1079	982.11	0.4238	0.33585	0.66415	0.67171	0.99996	False
G0706_7059	G0706	94.181/74.744/117.04/104.05	91.297/104.46/114.86/113.21	96.224	105.53	0.13187	320.07	482.54	0.42361	0.66407	0.33593	0.67186	0.99996	True
G0931_9310	G0931	93.123/120.88/92.57/181.57	101.33/113.17/116.93/197.66	117.29	127.6	0.12056	1780.1	592.7	0.42347	0.66403	0.33597	0.67195	0.99996	True
G0524_5234	G0524	106.88/66.439/100.02/79.566	131.43/75.447/119/70.527	86.704	95.515	0.13811	348.65	433.05	0.42341	0.664	0.336	0.67201	0.99996	True
G0474_4740	G0474	77.25/60.902/75.546/76.505	52.17/63.84/66.225/77.022	72.212	64.201	-0.16719	60.944	358.12	0.42332	0.33599	0.66401	0.67197	0.99996	False
G0024_234	G0024	150.27/183.63/155.35/195.85	137.45/166.37/151.08/179.1	170.22	157.72	-0.1094	485.41	872.76	0.42326	0.33605	0.66395	0.67211	0.99996	False
G0396_3959	G0396	44.445/56.289/48.945/43.863	50.163/44.494/53.808/25.056	48.141	41.655	-0.20424	32.997	235.04	0.42311	0.33555	0.66445	0.67109	0.99996	False
G0767_7670	G0767	26.455/41.524/35.113/74.465	30.098/47.396/45.53/76.095	41.175	47.155	0.19132	453.93	199.82	0.42309	0.66328	0.33672	0.67344	0.99996	True
G0975_9744	G0975	217.99/200.24/153.22/213.2	177.58/208.93/142.8/202.3	194.32	180.94	-0.10241	880.28	1001.5	0.42294	0.33617	0.66383	0.67234	0.99996	False
G0753_7522	G0753	39.154/23.069/44.689/34.682	57.186/25.149/49.669/35.263	34.401	39.844	0.20633	85.642	165.8	0.42271	0.66247	0.33753	0.67505	0.99996	True
G0707_7065	G0707	95.239/141.18/112.79/136.69	90.293/156.7/90.025/113.21	119.99	109.59	-0.12974	464.16	606.91	0.4224	0.33637	0.66363	0.67273	0.99996	False
G0343_3423	G0343	129.1/79.358/103.21/121.39	124.4/100.6/119/122.49	106.44	116.22	0.12562	493.62	535.88	0.42225	0.66358	0.33642	0.67284	0.99996	True
G0090_894	G0090	206.35/184.55/135.13/229.52	166.54/159.6/154.18/215.29	185.39	172.35	-0.10464	1637.7	953.69	0.42224	0.33642	0.66358	0.67285	0.99996	False
G0629_6282	G0629	147.09/200.24/196.85/202.99	155.51/213.77/225.58/206.01	185.22	198.25	0.097597	710.14	952.8	0.42224	0.66358	0.33642	0.67285	0.99996	True
G0852_8515	G0852	62.435/93.199/64.906/66.305	62.202/82.218/84.851/88.158	70.741	78.646	0.1508	209.03	350.55	0.42221	0.66354	0.33646	0.67293	0.99996	True
G0984_9834	G0984	27.514/22.146/47.881/81.606	40.13/36.756/40.356/69.599	39.294	45.119	0.1948	765.62	190.35	0.42221	0.66282	0.33718	0.67436	0.99996	True
G0197_1965	G0197	28.572/33.22/42.561/43.863	25.082/44.494/39.321/71.455	36.486	42.087	0.2009	54.877	176.25	0.4219	0.66244	0.33756	0.67512	0.99996	True
G0897_8961	G0897	487.84/482.61/371.35/396.81	485.58/457.52/389.07/331.29	431.58	411.37	-0.069029	3535.3	2294.9	0.42188	0.33656	0.66344	0.67311	0.99996	False
G0812_8118	G0812	124.87/128.26/195.78/79.566	105.34/143.16/143.83/80.734	125.68	115.04	-0.12664	2349.3	636.85	0.42186	0.33656	0.66344	0.67313	0.99996	False
G0076_755	G0076	162.96/216.85/183.01/216.26	206.67/196.36/202.82/221.79	193.39	206.7	0.095572	702.2	996.49	0.42175	0.66339	0.33661	0.67321	0.99996	True
G0117_1169	G0117	57.144/47.984/23.409/46.923	49.16/44.494/40.356/58.463	41.665	47.663	0.18977	213.48	202.3	0.42171	0.66281	0.33719	0.67438	0.99996	True
G0673_6726	G0673	27.514/24.915/62.778/34.682	29.095/37.723/67.26/36.191	34.958	40.434	0.20448	310.1	168.59	0.42169	0.66217	0.33783	0.67565	0.99996	True
G0187_1868	G0187	98.414/54.443/44.689/62.224	91.297/51.265/54.843/90.942	62.132	69.513	0.1595	559.91	306.35	0.42166	0.6633	0.3367	0.6734	0.99996	True
G0579_5782	G0579	424.34/326.66/313.89/311.12	434.41/346.28/333.2/331.29	341.1	358.97	0.073472	2925.7	1797.1	0.42162	0.66335	0.33665	0.67331	0.99996	True
G0268_2676	G0268	155.56/151.33/160.67/123.43	119.39/173.14/143.83/113.21	146.99	135.45	-0.11713	278.16	749.37	0.42158	0.33667	0.66333	0.67333	0.99996	False
G0445_4442	G0445	125.93/129.19/129.81/40.803	152.5/116.07/126.24/55.679	96.362	105.62	0.13108	2052.4	483.26	0.42125	0.66321	0.33679	0.67358	0.99996	True
G0749_7485	G0749	285.72/293.44/297.93/316.22	308/305.66/294.91/353.56	298.12	314.76	0.078128	167.82	1562.4	0.42111	0.66316	0.33684	0.67368	0.99996	True
G0055_542	G0055	46.561/46.138/30.857/51.004	67.218/39.658/34.147/63.103	42.882	48.96	0.18714	78.235	208.44	0.42098	0.66261	0.33739	0.67477	0.99996	True
G0095_946	G0095	42.329/63.671/30.857/46.923	20.065/66.742/33.113/48.255	44.449	38.257	-0.21128	188.28	216.35	0.42094	0.33606	0.66394	0.67213	0.99996	False
G0026_259	G0026	48.678/91.354/59.586/30.602	69.225/94.792/79.677/25.056	53.371	60.178	0.17018	673.92	261.61	0.42087	0.66291	0.33709	0.67418	0.99996	True
G0361_3603	G0361	300.53/341.42/413.91/258.08	289.94/281.48/340.44/316.44	323.56	306.21	-0.079274	4433.2	1701.2	0.42073	0.33698	0.66302	0.67395	0.99996	False
G0856_8557	G0856	78.308/63.671/91.506/147.91	86.28/79.316/96.234/149.41	90.64	99.599	0.13456	1386.7	453.49	0.42068	0.663	0.337	0.67399	0.99996	True
G0671_6710	G0671	79.366/87.663/76.61/119.35	72.235/71.578/80.712/100.22	89.309	80.42	-0.14949	388.4	446.57	0.42065	0.337	0.663	0.67399	0.99996	False
G0725_7241	G0725	11.64/40.602/37.241/65.285	11.036/60.938/16.556/51.039	32.765	27.484	-0.24537	528.4	157.62	0.42063	0.33399	0.66601	0.66799	0.99996	False
G0421_4204	G0421	132.28/141.18/152.16/97.927	133.43/117.04/149.01/84.446	129.16	118.4	-0.12444	552.87	655.14	0.42024	0.33715	0.66285	0.67431	0.99996	False
G0910_9096	G0910	22.222/43.37/32.985/54.064	23.075/50.298/22.765/33.407	36.213	30.656	-0.23333	192.01	174.88	0.42022	0.33511	0.66489	0.67022	0.99996	False
G0779_7789	G0779	27.514/55.366/45.753/67.325	23.075/44.494/40.356/63.103	46.548	40.219	-0.20609	290.79	226.97	0.42014	0.33653	0.66347	0.67306	0.99996	False
G0253_2529	G0253	353.44/312.82/354.32/348.86	318.03/315.33/355.96/309.02	341.91	324.08	-0.077037	393.94	1801.6	0.42009	0.33721	0.66279	0.67442	0.99996	False
G0837_8364	G0837	214.82/205.78/198.97/225.44	225.73/160.57/181.08/230.14	211.02	197.14	-0.097641	131.62	1091.1	0.42005	0.33723	0.66277	0.67445	0.99996	False
G0088_879	G0088	282.54/274.98/234.09/295.82	262.85/311.46/254.55/323.87	270.83	286.63	0.081483	709.7	1414	0.42003	0.66277	0.33723	0.67446	0.99996	True
G0911_9106	G0911	184.13/243.61/220.25/180.55	182.59/270.84/231.79/201.37	205.51	219.19	0.092528	916.31	1061.5	0.41984	0.6627	0.3373	0.6746	0.99996	True
G0163_1626	G0163	101.59/89.508/127.68/133.63	112.37/121.88/99.338/160.54	111.61	121.57	0.12228	444.06	562.91	0.41983	0.66269	0.33731	0.67461	0.99996	True
G0064_637	G0064	105.82/45.215/127.68/93.847	79.258/61.905/99.338/77.022	87.026	78.277	-0.15103	1267	434.72	0.41961	0.33737	0.66263	0.67475	0.99996	False
G0773_7723	G0773	172.49/138.41/133/133.63	175.57/147.99/150.04/147.55	143.53	154.87	0.109	357.88	731.01	0.4195	0.66258	0.33742	0.67485	0.99996	True
G0348_3475	G0348	55.027/125.5/94.698/85.686	82.267/107.37/101.41/91.87	86.524	95.244	0.13701	859.46	432.12	0.41948	0.66256	0.33744	0.67488	0.99996	True
G0108_1073	G0108	58.202/31.374/69.162/35.703	48.157/21.28/53.808/45.471	46.086	39.8	-0.20672	334.51	224.63	0.41939	0.33677	0.66323	0.67353	0.99996	False
G0070_698	G0070	80.424/103.35/112.79/90.786	95.31/82.218/86.921/83.518	96.05	86.847	-0.14374	201.76	481.63	0.41936	0.33747	0.66253	0.67494	0.99996	False
G0216_2158	G0216	24.339/46.138/40.433/43.863	24.078/86.087/13.452/37.119	37.57	31.919	-0.22855	98.759	181.69	0.41923	0.33576	0.66424	0.67152	0.99996	False
G0105_1043	G0105	98.414/137.49/110.66/103.03	96.313/127.68/83.816/103.01	111.45	101.51	-0.1335	306.57	562.08	0.41921	0.33753	0.66247	0.67506	0.99996	False
G0539_5383	G0539	87.832/89.508/96.826/91.806	75.245/85.12/106.58/67.743	91.431	82.465	-0.14721	15.302	457.6	0.41916	0.33754	0.66246	0.67509	0.99996	False
