"","sgRNA","logFC","logCPM","PValue"
"419","G0042_419",-1.53797927420979,6.3246748873886,0.0399620876314981
"420","G0042_420",-0.183622566773997,6.816002805718,0.719567346605309
"421","G0043_421",0.700260664417496,5.56847936777202,0.682764171804816
"422","G0043_422",-0.395902494746214,5.77319996090579,0.647928606572182
"423","G0043_423",-0.276879383980271,8.43505980263954,0.319809064835138
"424","G0043_424",-0.405887656621787,7.34647222126562,0.315594186650246
"425","G0043_425",0.0593738275313237,6.74723585221214,0.794672036623165
"426","G0043_426",-0.755246355038093,6.36998550645144,0.311022652694327
"427","G0043_427",0.0439363816413849,5.56655054859525,1
"428","G0043_428",-0.521116366754325,7.66797842347188,0.0764085826696976
"429","G0043_429",0.171228653146241,6.87011372188136,0.898899130206855
"430","G0043_430",-0.351436368761847,6.14722286428212,0.585243093367463
"431","G0044_431",0.286103294937644,6.29220222690992,0.875435778523133
"432","G0044_432",-0.121738714642034,7.40538792496658,0.853023290253853
"433","G0044_433",-0.0512448700026162,7.50505145450598,0.930164549085569
"434","G0044_434",-0.891630427173931,6.63630428613193,0.0578558138392123
"435","G0044_435",-0.359562245899048,8.83814620023374,0.21837047221546
"436","G0044_436",-0.52734866790493,8.43422444085322,0.13729971159274
"437","G0044_437",-0.0294212853306234,6.09928949471356,1
"438","G0044_438",-0.133308871267844,7.28286165851821,0.751907094780511
"439","G0044_439",-0.623405804974495,6.87918693422852,0.12643913723632
"440","G0044_440",-0.85952137177202,7.52692367080241,0.00757068932579753
"441","G0045_441",0.136895942777974,6.49976701423402,1
"442","G0045_442",-0.463427109768017,6.70606296923679,0.34366809172208
"443","G0045_443",-0.963878914252344,6.17899078680303,0.156900859070527
"444","G0045_444",-0.473179633489428,6.89575731426742,0.3259778752367
"445","G0045_445",-0.000964038777982784,5.36232194802292,1
"446","G0045_446",-0.249968082024898,5.60293220265514,0.853705717569702
"447","G0045_447",-0.795647543421089,5.60571609342319,0.447400960915894
"448","G0045_448",-0.536739914699879,6.51799225523468,0.467049360935673
"449","G0045_449",0.23992967557791,6.8968597330649,0.55158935082166
"450","G0045_450",-1.27897743859492,6.11954668291852,0.0406003937295901
"451","G0046_451",-1.16524000850267,6.60511137855715,0.0451202675978201
"452","G0046_452",2.17841653398995,5.08678758863417,0.188853872288199
"453","G0046_453",-0.385887628887306,6.38913543884597,0.416347059006897
"454","G0046_454",-0.321350733675475,8.15414208142525,0.294985264280489
"455","G0046_455",0.359900640053028,5.84970156235156,0.833627169930985
"456","G0046_456",-0.76581863382062,6.59739023147965,0.125281375947909
"457","G0046_457",-0.15989253325729,6.20952273902573,0.866438736687298
"458","G0046_458",-0.458940140829002,7.98538903361578,0.222994086041003
"459","G0046_459",0.311686208584028,6.00986103103777,0.623662420784593
"460","G0046_460",-0.11575048237788,6.58121609746283,0.887426166381773
"461","G0047_461",-0.195070147276001,7.31678688661365,0.742134759001213
"462","G0047_462",-0.0143433475950012,5.59874015800002,0.841397036471759
"463","G0047_463",-0.230345769559791,6.5036600115634,0.781517931284639
"464","G0047_464",-0.21041257643525,7.65652045097196,0.801299078830872
"465","G0047_465",0.260517777031699,6.46939591796491,0.658948297272677
"466","G0047_466",-0.61845261461951,6.59803256985396,0.276986495040656
"467","G0047_467",-0.561202781595591,6.00041508352273,0.488739249975876
"468","G0047_468",-0.29663247431,6.31819934701222,0.736335115611253
"469","G0047_469",-0.263546143138392,7.59450855467563,0.478249023082514
"470","G0047_470",-0.665214568681481,6.64672374148109,0.112275568258378
"471","G0048_471",-0.435739218228079,6.27973183794743,0.670186305507387
"472","G0048_472",-0.479103584122644,7.80482928823696,0.149468068879326
"473","G0048_473",0.000520249390445273,6.25938711011982,1
"474","G0048_474",0.0144080249297675,5.25739175200811,1
"475","G0048_475",-0.415335981677327,7.56521870322614,0.234747423167861
"476","G0048_476",-0.698206859619054,6.88629110393853,0.192738980615472
"477","G0048_477",-0.650420643429743,5.90136525484933,0.248565618307507
"478","G0048_478",-0.215111725964058,8.17811059775047,0.444353420821454
"479","G0048_479",0.174632805091244,6.03081788233851,0.999999999999999
"480","G0048_480",0.989837629674829,5.06257312274428,0.732784613585674
"481","G0049_481",-0.137558741367415,8.38802609901099,0.586984253765769
"482","G0049_482",-0.225294934898174,7.39606771279759,0.645510409126344
"483","G0049_483",-0.771590034121986,6.60527835563819,0.131091308573074
"484","G0049_484",-1.03552971327427,6.28021164431816,0.0483281994774425
"485","G0049_485",0.140685494435788,6.54405419482056,0.671880161960666
"486","G0049_486",-0.728811221470492,6.48421533770121,0.273848098221478
"487","G0049_487",0.0115359667588883,6.13598663295187,1
"488","G0049_488",0.279689419719561,5.19990571988297,1
"489","G0049_489",-0.618727225409064,6.52025327474125,0.268961130647327
"490","G0049_490",-0.689541491081836,8.4943559369256,0.0150463298342024
"491","G0050_491",-0.064554641593523,6.88535993146878,1
"492","G0050_492",-0.584124137081404,6.54090394560855,0.575498246538337
"493","G0050_493",-0.250326956626697,6.72905724753766,0.769836303017332
"494","G0050_494",-0.306564317726888,6.27984504854692,0.657387074560982
"495","G0050_495",0.53061588821347,5.79434387583386,0.513235206085095
"496","G0050_496",-0.253206886329125,7.33443182062695,0.419593247243495
"497","G0050_497",-0.272865617216175,7.18084524657337,0.423985025088899
"498","G0050_498",-0.6011624820024,5.72550138965175,0.399001787796531
"499","G0050_499",-0.799359890177948,6.26502130522425,0.230288954020828
"500","G0050_500",-0.28820569455088,6.95979755115162,0.519216355831787
"501","G0051_501",-0.491987205064012,6.15572225014432,0.615730576754289
"502","G0051_502",-1.0502528223421,5.97372210463522,0.277270513921202
"503","G0051_503",-0.324629122160335,7.48287380217772,0.50120471170957
"504","G0051_504",-0.97533194843714,6.4959522593399,0.117631544006056
"505","G0051_505",-0.409692843629171,6.10211392824356,0.688197033847083
"506","G0051_506",-0.0403139889562854,7.08350595156945,0.907190071010536
"507","G0051_507",-0.397087116132589,6.88450142179285,0.615701030800559
"508","G0051_508",-0.765790911481731,6.00420418518314,0.480085640649735
"509","G0051_509",0.331432260773745,6.2080046610771,0.597217487379862
"510","G0051_510",-0.607912431286373,6.08072788451723,0.22293989049966
"511","G0052_511",3.16888748488762,10.7960044896246,1.31193587734538e-34
"512","G0052_512",3.04965435944761,8.59854954638452,4.04371687384153e-21
"513","G0052_513",2.81797005348255,11.1078898892909,1.43008336644104e-12
"514","G0052_514",2.95419409283668,9.42749992078437,9.92464394837826e-11
"515","G0052_515",2.89209827957578,11.6743417122467,7.31395249678054e-92
"516","G0052_516",2.7632832306329,11.2171996884574,5.36265454981929e-28
"517","G0052_517",-0.627577990467308,6.34497352526269,0.401362281228738
"518","G0052_518",2.78763388269534,9.12311071346388,5.41372468816838e-14
"519","G0052_519",2.74505248512452,9.23204991283805,4.26516864462102e-13
"520","G0052_520",3.11418316144459,9.28939035495347,3.43396008905266e-06
"521","G0053_521",-0.421784747498314,7.05051101059243,0.337676875581774
"522","G0053_522",-0.356760531978004,7.12464278582329,0.285191902425062
"523","G0053_523",0.0845541587465926,6.58208122495951,0.786441851876161
"524","G0053_524",-0.104538279477142,7.39920642534055,0.931371824809654
"525","G0053_525",-0.13485981974619,7.23313650906555,0.657857065441008
"526","G0053_526",-0.762011936345685,6.5786713762635,0.250018295499289
"527","G0053_527",-0.296774505493367,5.97022877937342,0.655109793387669
"528","G0053_528",-0.849834831153009,7.69610571133876,0.00603808188677327
"529","G0053_529",-0.0855619795202374,6.77106872115692,0.915586483108534
"530","G0053_530",-0.822992387678687,5.60067040877329,0.302131039093694
"531","G0054_531",-0.476736044931129,6.52070496361505,0.504544062502635
"532","G0054_532",-0.295078725446463,5.98351490665866,0.639099876412698
"533","G0054_533",-1.37233299647118,5.75082951836691,0.288705323717892
"534","G0054_534",-0.754780561866069,5.69879972300425,0.421332228621411
"535","G0054_535",-0.707142738165592,6.03177909766535,0.272264014046534
"536","G0054_536",-0.910184331472298,6.77043291687087,0.0211102479974433
"537","G0054_537",-0.779145367217441,7.00918058081767,0.0545484043238452
"538","G0054_538",0.105851263013056,6.44955668174228,1
"539","G0054_539",-1.41176506117561,5.35937775335249,0.36524188982681
"540","G0054_540",-0.957643496878587,6.60356176967565,0.0683064928948871
"541","G0055_541",-0.100108274274136,6.47770759115433,0.781185798332132
"542","G0055_542",-0.539800031942373,6.08364134813986,0.413213533961083
"543","G0055_543",-0.448447938983116,8.62735700004531,0.0744752611297967
"544","G0055_544",-0.282204223093611,7.14684951697524,0.447100028221924
"545","G0055_545",-0.16609244378611,6.94803133342345,0.710562598284471
"546","G0055_546",-1.36137957397853,6.15120700036075,0.0940410905671132
"547","G0055_547",-0.807569021449805,6.52744761854755,0.0876040594726316
"548","G0055_548",-0.535820477895019,7.60568905185027,0.11204712449621
"549","G0055_549",-0.362544064774027,7.47674754934933,0.443660962647298
"550","G0055_550",-0.182371204110064,6.06232870602468,0.85650227953187
"551","G0056_551",-0.209103167530587,6.81473968767008,0.68521058777474
"552","G0056_552",-0.529645000469021,5.78425394779613,0.545296819821015
"553","G0056_553",-0.520574006245013,6.76992674284895,0.502160163912715
"554","G0056_554",-0.712581081639646,6.71046919739677,0.26560982630699
"555","G0056_555",-1.30103336877725,6.91680122637191,0.000951605262551603
"556","G0056_556",-0.411914143271361,8.87345885741092,0.0804417439152504
"557","G0056_557",0.239131617945971,6.85747792947813,0.769548805428905
"558","G0056_558",-0.259037321517913,7.38041571782347,0.484544143935979
"559","G0056_559",0.129871060931932,7.006475755014,0.672255998608272
"560","G0056_560",0.0126269659806369,6.78369466597661,1
"561","G0057_561",-1.01656374944637,6.18668741459141,0.116636428731027
"562","G0057_562",-0.296598389057191,7.93357729287444,0.289696634918522
"563","G0057_563",0.452200131647648,6.1290523805278,0.701020083104375
"564","G0057_564",0.0980359958144332,6.66862379398553,0.999999999999999
"565","G0057_565",-0.313553656010476,6.26030650172868,0.609309968866353
"566","G0057_566",-0.412387220488948,6.97863061660231,0.274849145204164
"567","G0057_567",-0.0716150246789642,7.05704955043691,1
"568","G0057_568",-0.810133365660122,7.83281632390943,0.00957382425322714
"569","G0057_569",-0.306100894347564,6.27894094973878,0.749759092114956
"570","G0057_570",0.331685863827716,5.20374979868767,0.738101054466722
"571","G0058_571",0.0422871324210049,7.20532111681499,0.999999999999999
"572","G0058_572",-0.428404083510058,5.81310448520638,0.847458225447346
"573","G0058_573",0.00742095466706171,6.08515323483491,1
"574","G0058_574",-0.77461832614216,8.03050837507848,0.0170619291656667
"575","G0058_575",-0.551645300251548,7.51754802853219,0.083726255914309
"576","G0058_576",-0.251127067776119,7.5873494432952,0.68920854813448
"577","G0058_577",-0.421754629410908,6.9001369212696,0.389188773943373
"578","G0058_578",-0.449504174680442,6.80676815808402,0.295795495996794
"579","G0058_579",-1.79740127790164,5.49932795150349,0.0820536682247715
"580","G0058_580",-0.743813503446567,7.23838931885617,0.0627900516676401
"581","G0059_581",-0.289948830344055,6.55789383866402,0.539177424253152
"582","G0059_582",-0.553897300457658,5.89705609038057,0.426866539139106
"583","G0059_583",-0.165617393597478,6.60742033174434,0.898113747675883
"584","G0059_584",-0.694055870501776,7.52156928940152,0.0715591130604165
"585","G0059_585",-0.0881328683102172,6.33485956646584,0.904870577606309
"586","G0059_586",0.384349104070616,5.5537890706736,0.812674181787494
"587","G0059_587",-1.015157299329,6.93624303305512,0.0154924259919373
"588","G0059_588",0.242868971616175,6.64926318786209,0.795241952708975
"589","G0059_589",-1.103778853623,5.44130411925042,0.392968837872586
"590","G0059_590",-0.450993271117881,6.04496692821693,0.60698858923761
"591","G0060_591",-0.219102404161962,6.2443135115572,0.877754014282141
"592","G0060_592",0.596961627758928,5.4097699224144,0.698745425543514
"593","G0060_593",0.430897322788714,6.6210876415854,0.486457967954412
"594","G0060_594",0.480198538073523,5.69011345316988,0.743768874993524
"595","G0060_595",-0.137611547655211,7.22270810679324,0.662407473368729
"596","G0060_596",-0.522997358161012,6.46924063796211,0.247953298614059
"597","G0060_597",-0.184485112242968,7.12418151926713,0.563101879700157
"598","G0060_598",-0.328845289120593,7.89097570931245,0.33489858461166
"599","G0060_599",0.434407186900084,5.08344316449094,0.703707248467609
"600","G0060_600",0.553859757686389,5.49943347304359,0.796987554414672
"601","G0061_601",-0.587763569089932,6.09631141819626,0.503150290688768
"602","G0061_602",0.50490152423864,5.46932453788843,0.49104221330344
"603","G0061_603",-0.0142712842443045,5.55136508740983,1
"604","G0061_604",-0.0714240704594604,7.97554491740845,1
"605","G0061_605",-0.347010529434139,8.31503701450878,0.200353128187103
"606","G0061_606",-0.671038904701736,6.18801555802961,0.281803704471505
"607","G0061_607",-0.156648761869729,7.75522513137095,0.560056960418991
"608","G0061_608",-0.072459330823924,7.62651218353113,1
"609","G0061_609",-0.0279839128253488,5.73381572523399,1
"610","G0061_610",-0.649385811361896,7.91978487913196,0.0193908130542616
"611","G0062_611",-0.733600170022613,6.44012429318807,0.204957620536943
"612","G0062_612",-0.360571214499884,7.13632029379022,0.437837087292591
"613","G0062_613",-0.63711017919896,7.39056221077603,0.0686860256468766
"614","G0062_614",-0.259467940224605,9.11444628617458,0.154304078956711
"615","G0062_615",-0.699342477436791,6.67723718780534,0.362208419864566
"616","G0062_616",-0.386087035886006,6.58953414668129,0.520526252488487
"617","G0062_617",-0.34347221497568,7.23373008661986,0.58059443792988
"618","G0062_618",-0.853724283073125,5.82767004116095,0.294751342322406
"619","G0062_619",-0.333648320911445,7.06172784538696,0.513731214724032
"620","G0062_620",-0.421562885470214,7.82406392762764,0.248450247095184
"621","G0063_621",-0.765434131303871,6.27138029582878,0.350075628711424
"622","G0063_622",-0.573053319794343,6.57499415744964,0.174400382873848
"623","G0063_623",-0.423791955357043,5.68069242602011,0.662831166872135
"624","G0063_624",-0.193990121426887,5.98015960317694,1
"625","G0063_625",-0.027689937298064,5.74828760909257,1
"626","G0063_626",0.52413990835464,6.81223785598338,0.275009735110644
"627","G0063_627",-0.275593867459706,5.71158862790173,0.720331779106174
"628","G0063_628",-0.626419722451927,7.35972384348377,0.063456633570448
"629","G0063_629",-0.401196963860907,8.09940260051809,0.161909262901081
"630","G0063_630",0.0442646851276476,6.74511892543958,0.905655329925422
"631","G0064_631",0.364381634363383,6.97170111491626,0.332475654293757
"632","G0064_632",0.00947961599732568,5.38077129575691,1
"633","G0064_633",-1.0421823310218,5.69993419803541,0.303805283218327
"634","G0064_634",0.225975299504373,5.65371754019447,0.898593628913904
"635","G0064_635",-0.18298313852019,7.58951083484919,0.551133780936613
"636","G0064_636",-0.602975202874752,6.31623600211568,0.260372595299396
"637","G0064_637",-0.284442081208592,7.79278622708905,0.52094620834529
"638","G0064_638",-0.393094513875806,6.56407324406714,0.696615513975171
"639","G0064_639",-0.246143855849213,6.77341938142037,0.594419693630398
"640","G0064_640",-0.393807669326732,6.28450338408205,0.430760084011292
"641","G0065_641",-0.779354177884911,6.17585709326827,0.227433618292982
"642","G0065_642",1.29501276867494,6.01009505879876,0.0330499223223964
"643","G0065_643",-0.955002808704322,7.44308745922077,0.00426287078840717
"644","G0065_644",-1.0366736050478,6.01677629187136,0.170025792808029
"645","G0065_645",-0.135928808628995,6.09834767787845,0.899730041956517
"646","G0065_646",-1.29153252783884,6.28799883159372,0.0105228481051817
"647","G0065_647",-0.0249804449251317,7.14602126251852,1
