"","gene","pvalue","log2FoldChange","stat","padj"
"57","G0057",0.999773957495459,0.0462714532406623,0.185586257091967,0.9999989840044
"58","G0058",0.999948123765283,0.0223002272506564,0.0538412288796568,0.9999989840044
"59","G0059",0.997747875456354,-0.0371346719125132,-0.12047253890613,0.9999989840044
"60","G0060",0.992609563945767,0.0209956277752884,0.0695416167434734,0.9999989840044
"61","G0061",0.998418522104971,0.0466460246160381,0.222429900914244,0.9999989840044
"62","G0062",0.988303835366593,-0.0338470884610796,-0.0726320178515855,0.9999989840044
"63","G0063",0.979666534208735,0.0857614089607786,0.146783981098125,0.9999989840044
"64","G0064",0.988772524716192,-0.0456386883740896,-0.12961334331209,0.9999989840044
"65","G0065",0.977049946533581,-0.0174546863255279,-0.183795584704594,0.9999989840044
"66","G0066",0.984624852669715,-0.0814566461345954,-0.20736732953866,0.9999989840044
"67","G0067",0.999859281657752,-0.00569667916664197,-0.0400882924545288,0.9999989840044
"68","G0068",0.997871706458818,-0.0308189535101479,-0.119426287395288,0.9999989840044
"69","G0069",0.995346191410665,0.0370431604972183,0.101490617017427,0.9999989840044
"70","G0070",0.989782638977985,-0.0103929116789083,-0.00385110676713822,0.9999989840044
"71","G0071",0.999765138126345,-0.00929709938810425,-0.0378979599944657,0.9999989840044
"72","G0072",0.999047564400191,0.0236723238483739,0.173920001919802,0.9999989840044
"73","G0073",0.947724110752309,0.0124885741907391,-0.0118079963753342,0.9999989840044
"74","G0074",0.999222914264711,-0.015133694349863,-0.0493356967871295,0.9999989840044
"75","G0075",0.953767561649622,0.102812531775105,0.287530679398111,0.9999989840044
"76","G0076",0.983827469691166,-0.0620805874898339,-0.18649851962603,0.9999989840044
"77","G0077",0.99881427154683,0.0309078306300411,0.16580089390038,0.9999989840044
"78","G0078",0.98792600643636,0.0938349381815979,0.184287427365608,0.9999989840044
"79","G0079",0.971089445420998,-0.0432893300341551,-0.0785648480705864,0.9999989840044
"80","G0080",0.934720459803263,-0.0299591015711882,-0.163979398217836,0.9999989840044
"81","G0081",0.999504565137112,0.0333545690695596,0.138409150047879,0.9999989840044
"82","G0082",0.999724711293614,-0.00330094801736427,0.0615037493320678,0.9999989840044
"83","G0083",0.955823969218914,-0.029127369606352,-0.117603355248014,0.9999989840044
"84","G0084",0.960984142927246,-0.0375527354506055,-0.101774994876561,0.9999989840044
"85","G0085",0.998036372672503,0.0324131682090676,0.178472994708568,0.9999989840044
"86","G0086",0.975272966783872,-0.0532269431870557,-0.0548615004151494,0.9999989840044
"87","G0087",0.998632982802152,-0.00771809246827287,-0.0790217282517395,0.9999989840044
"88","G0088",0.995608184905532,0.0274907447204173,0.0858588142185127,0.9999989840044
"89","G0089",0.996182191176385,-0.000531147000313361,0.0129873181535708,0.9999989840044
"90","G0090",0.99174618520962,0.0218122241287864,0.0200149257644288,0.9999989840044
"91","G0091",0.971468225779416,0.0100391419952802,-0.0368562171876503,0.9999989840044
"92","G0092",0.96477871449233,0.118129568278075,0.139461233133949,0.9999989840044
"93","G0093",0.987104283030573,0.0121864376516121,-0.0153876101294477,0.9999989840044
"94","G0094",0.995372902407086,-0.0930221864384303,-0.089625591255525,0.9999989840044
"95","G0095",0.999715341951382,-0.0346803729465054,-0.102011834410253,0.9999989840044
"96","G0096",0.982536460359316,-0.0487439389556269,-0.217736228886334,0.9999989840044
"97","G0097",0.999815079859196,-0.0419070182332195,-0.101019526741486,0.9999989840044
"98","G0098",0.993194299218329,0.0471805329112261,0.180600667909804,0.9999989840044
"99","G0099",3.96936715985357e-285,-5.11902912041282,-10.0256307533177,5.67052451407654e-283
"100","G0100",0.982601787428505,0.0844394751520631,0.310133574605093,0.9999989840044
"101","G0101",0.999156119785902,0.0199172813708122,0.101704600320304,0.9999989840044
"102","G0102",0.999934128686177,-0.0154714384591198,-0.112615346117219,0.9999989840044
"103","G0103",0.978344402527097,0.00661766971691784,-0.0254374851396231,0.9999989840044
"104","G0104",0.932902357301689,-0.0492882984197531,-0.20765109403528,0.9999989840044
"105","G0105",0.974294615794931,0.0626836289791978,0.198568849278681,0.9999989840044
"106","G0106",0.99770275949712,-0.0341843677744762,-0.0782394297994747,0.9999989840044
"107","G0107",0.999251979596463,-0.00606993475835522,-0.0512438716070793,0.9999989840044
"108","G0108",0.997254032214546,-0.0424110096467624,-0.15573918927639,0.9999989840044
"109","G0109",0.999536704710583,-0.0206185623224176,-0.0380564119130365,0.9999989840044
"110","G0110",0.998303564680455,-0.00418755223163711,-0.0467610590140907,0.9999989840044
"111","G0111",0.982971828990532,-0.0963963733783455,-0.242083407025501,0.9999989840044
"112","G0112",0.994959547352827,0.0626880719743417,0.215389730242012,0.9999989840044
"113","G0113",0.984429585405217,0.0116248717762944,-0.0604375074277389,0.9999989840044
"114","G0114",0.997256088553412,0.0291606285760122,0.0686070086303704,0.9999989840044
"115","G0115",0.998116183472201,-0.0182359030292725,-0.00125393700211366,0.9999989840044
"116","G0116",0.998939794103546,0.0649569911051522,0.181488953123673,0.9999989840044
"117","G0117",0.998964468698092,0.0907999137732478,0.128763315228414,0.9999989840044
"118","G0118",0.997303642527695,-0.0282600291630781,-0.012602893015518,0.9999989840044
"119","G0119",0.998712618566234,-0.00640030256498869,-0.00271030634734662,0.9999989840044
"120","G0120",0.993423695231449,0.0263596847573389,0.116779222583151,0.9999989840044
"121","G0121",0.9999989840044,-0.0128334361103094,-0.0561712083896815,0.9999989840044
"122","G0122",0.994141626090926,0.03583722807084,0.0195552403864586,0.9999989840044
"123","G0123",0.99308292555352,-0.0760965244319696,-0.311738128538779,0.9999989840044
"124","G0124",0.998688658560589,-0.0164383879153418,-0.0160314107058605,0.9999989840044
"125","G0125",0.982656431097847,0.0354053582136654,0.209252627086883,0.9999989840044
"126","G0126",0.999348068745473,0.00698135041160015,-0.0277192426945459,0.9999989840044
"127","G0127",0.988873337310389,0.0457696072809612,0.171672749354074,0.9999989840044
"128","G0128",0.999393443691401,0.00211136066998133,0.0286890511452046,0.9999989840044
"129","G0129",0.999980533213255,-0.0233186216332736,-0.084514729309867,0.9999989840044
"130","G0130",0.999865832351734,-0.0595396282496787,-0.216911313976313,0.9999989840044
"131","G0131",0.98176181627611,-0.0626093997729989,-0.154550221188816,0.9999989840044
"132","G0132",0.986479624121063,-0.0434732389060691,-0.100235762673199,0.9999989840044
"133","G0133",0.999971976502896,0.0212891844489027,0.0199173972193573,0.9999989840044
"134","G0134",0.999056000242707,0.0412558420375074,0.113147544168169,0.9999989840044
"135","G0135",0.948450057238751,-0.0643708915539618,-0.192859603788979,0.9999989840044
"136","G0136",0.956943407421,0.0314168060762285,0.0661650654655936,0.9999989840044
"137","G0137",0.99682821469467,0.0121357520329047,0.0853965069692615,0.9999989840044
"138","G0138",0.954594378859186,0.0438452378079323,0.105030845858247,0.9999989840044
"139","G0139",0.999931261562471,0.0552010296807154,0.117577810457136,0.9999989840044
"140","G0140",0.99997495236256,-0.0039424789129307,-0.036731327524299,0.9999989840044
"141","G0141",0.999618083595118,-0.00798047934898645,-0.0616268000205449,0.9999989840044
"142","G0142",0.998265938553833,-0.0339871039409601,-0.0539993703461099,0.9999989840044
"143","G0143",0.986819214770748,-0.0647463312611387,-0.2130478225785,0.9999989840044
"144","G0144",0.99949168018152,0.00104501029477366,0.0777925157497697,0.9999989840044
"145","G0145",0.968193403529434,-0.0088175454871516,-0.000921387584236871,0.9999989840044
"146","G0146",0.995963536206135,0.0906734075145129,0.2504192269533,0.9999989840044
"147","G0147",0.981450173060533,-0.0161390488794734,-0.0288187952807687,0.9999989840044
"148","G0148",0.981208419113347,-0.0919659248134836,-0.289143120282733,0.9999989840044
"149","G0149",0.998669545957165,-0.0202141013530095,-0.0183061542928101,0.9999989840044
"150","G0150",0.999973917131101,0.0169096363696526,0.0771928268043779,0.9999989840044
"151","G0151",0.997022879826229,0.0354082414023496,0.116029665346258,0.9999989840044
"152","G0152",0.99986575221519,-0.00367584158059867,-0.00768985449658446,0.9999989840044
"153","G0153",0.98418713396218,0.0243132740657046,-0.00197616807025625,0.9999989840044
"154","G0154",0.997226842901078,0.0246634704363238,-0.054498404125195,0.9999989840044
"155","G0155",0.958601659152799,0.118114963907253,0.29265739413978,0.9999989840044
"156","G0156",0.975403138152056,-0.076758935685171,-0.140248826542327,0.9999989840044
"157","G0157",0.998214992141739,0.0530432311014924,0.0938648147913338,0.9999989840044
"158","G0158",0.999767253329292,-0.0561643399280381,-0.181033724085732,0.9999989840044
"159","G0159",0.991708234544286,0.0770672770592273,0.239622872932502,0.9999989840044
"160","G0160",0.991933962044871,0.0934459091699359,0.249125109493221,0.9999989840044
"161","G0161",0.99279452764419,-0.0627075853638101,-0.197509615168295,0.9999989840044
"162","G0162",0.999956851921049,-0.0127173927692388,-0.014032792790358,0.9999989840044
"163","G0163",0.999975343461082,-0.0124085585140961,-0.0406719159797787,0.9999989840044
"164","G0164",0.997750876337067,0.0766359377813933,0.198314666090724,0.9999989840044
"165","G0165",0.999558799329336,0.0498551436887773,0.14083468172212,0.9999989840044
"166","G0166",0.999931294588751,-0.036650585566687,-0.048021843684729,0.9999989840044
"167","G0167",0.999961796018646,0.0317483010138145,0.144932515585373,0.9999989840044
"168","G0168",0.992407485168406,-0.0541401684534202,-0.131410463673879,0.9999989840044
"169","G0169",0.997666780165466,0.00272108871647241,0.0498132134835831,0.9999989840044
"170","G0170",1.49470471119743e-251,5.67354547989424,9.22889323623949,1.66078301244159e-249
"171","G0171",0.997341542645167,-0.0390072798456598,-0.139327517850439,0.9999989840044
"172","G0172",0.984149104997499,-0.021535526493685,-0.0667462656712126,0.9999989840044
"173","G0173",0.965345209741971,0.0112318094118748,0.0142061784400234,0.9999989840044
"174","G0174",0.999981744510444,0.0319456738985557,0.105088251926376,0.9999989840044
"175","G0175",0.965110433672905,0.0130294618538787,0.157132706765304,0.9999989840044
"176","G0176",0.964030297715856,0.0341651105853622,0.134033688999054,0.9999989840044
"177","G0177",0.997485793696289,-0.11151760638984,-0.346630592845109,0.9999989840044
"178","G0178",0.989708997825845,-0.0381538660480993,-0.134725221972297,0.9999989840044
"179","G0179",0.914462208990881,0.0571473471974239,0.221706593093673,0.9999989840044
"180","G0180",0.98136162169815,-0.0987335522852944,-0.247072897694166,0.9999989840044
"181","G0181",0.99917627007378,0.00810037202609636,0.0662099936443576,0.9999989840044
"182","G0182",0.999876362709166,0.0355698160996607,0.0905078245217155,0.9999989840044
"183","G0183",0.999574584073752,0.0401364635428179,0.181901119939349,0.9999989840044
"184","G0184",0.998261027228978,-0.0286520155422142,-0.0752417886623203,0.9999989840044
"185","G0185",0.999908557971637,-0.0555606288217406,-0.175214949478084,0.9999989840044
"186","G0186",0.948858495359739,0.00184422108534679,0.0270942120446251,0.9999989840044
"187","G0187",0.978341459341371,0.0457071553584861,0.174247104962672,0.9999989840044
"188","G0188",0.997204142331479,-0.0108421001004867,-0.0840962934421899,0.9999989840044
"189","G0189",0.998241649381159,-0.0588173301480632,-0.13352619145611,0.9999989840044
"190","G0190",0.999765017055644,0.0355159531688896,0.0915167442027295,0.9999989840044
"191","G0191",0.999994287465807,0.0241055818042227,0.0579999474009954,0.9999989840044
"192","G0192",0.994976761160077,0.0428793374992642,0.117246833356252,0.9999989840044
"193","G0193",0.965167868170014,0.00322686894979152,0.0200415236138655,0.9999989840044
"194","G0194",0.980644598892404,0.0590876455330953,0.084147457602557,0.9999989840044
"195","G0195",0.999621560438162,-0.0534751156936012,-0.210441073447168,0.9999989840044
"196","G0196",0.890830930670858,-0.0742516235823835,-0.219289549961123,0.9999989840044
"197","G0197",0.990346311089833,-0.00503798379925082,0.00795266496789569,0.9999989840044
"198","G0198",0.993530289921543,-0.0697584864933561,-0.152265818445508,0.9999989840044
"199","G0199",0.999549699311209,-0.0276122329094592,-0.101451107564463,0.9999989840044
"200","G0200",0.992256362686029,0.00608127695363908,0.0701973881434504,0.9999989840044
"201","G0201",0.999899234929105,-0.0859275778360432,-0.207913668012404,0.9999989840044
"202","G0202",0.999225084560816,-0.0502483809531762,-0.173990871153065,0.9999989840044
"203","G0203",0.950583525291626,0.174715383162905,0.488364791307606,0.9999989840044
"204","G0204",0.990328465582483,0.0159492938906685,0.0765668352093028,0.9999989840044
"205","G0205",0.988705337115288,0.0982335165348325,0.152956530137777,0.9999989840044
"206","G0206",0.998688321797023,0.0670449117678003,0.192046246665382,0.9999989840044
"207","G0207",0.970258699875788,0.0958836681283779,0.304636242485041,0.9999989840044
"208","G0208",0.942020784793757,0.0406493240024475,0.256735315485358,0.9999989840044
"209","G0209",0.994203298709203,-0.0144825292426157,0.0479218257242966,0.9999989840044
"210","G0210",0.989051846529269,-0.0865338574478525,-0.355055639402792,0.9999989840044
"211","G0211",0.994922311228232,0.0456199933904956,0.112862692167316,0.9999989840044
"212","G0212",0.952735578974771,0.0204702551862377,0.0514925171542631,0.9999989840044
"213","G0213",0.997606841684414,-0.0467479321849247,-0.126874568583696,0.9999989840044
"214","G0214",0.992645573256186,0.0549494279473577,0.158274815177705,0.9999989840044
"215","G0215",0.999361891385298,-0.00416370011022725,-0.065017397765822,0.9999989840044
"216","G0216",0.980797103384184,-0.0468838353977621,-0.128184033168597,0.9999989840044
"217","G0217",0.999908336439721,-0.0147384747449221,-0.114556511156783,0.9999989840044
"218","G0218",0.988278602639699,-0.0126216517575804,-0.0569584948328074,0.9999989840044
"219","G0219",0.923643447764437,-0.0762974964170179,-0.18672197097927,0.9999989840044
"220","G0220",0.995605737533458,0.00732723083346996,0.10488046168099,0.9999989840044
"221","G0221",0.999984393793918,0.0212070540880718,0.0706807593042571,0.9999989840044
"222","G0222",0.999335925722268,0.0204501847017155,-0.0178470154121762,0.9999989840044
"223","G0223",0.965666710400284,0.0329809831614794,0.13784760550681,0.9999989840044
"224","G0224",0.999186253137095,0.00232045678419048,-0.0344231369653659,0.9999989840044
"225","G0225",0.998724277026557,-0.0131776955640346,-0.101062185035696,0.9999989840044
"226","G0226",0.999428614858433,-0.000890562022037924,0.02387253513136,0.9999989840044
"227","G0227",0.999606092433606,-0.00268099471586292,0.00527223387409334,0.9999989840044
"228","G0228",0.998397073106908,-0.0108286316071435,-0.124320716627149,0.9999989840044
"229","G0229",0.999954839956685,0.0292810699913974,0.0591114706561932,0.9999989840044
"230","G0230",0.997546913320508,0.0288380715842813,0.0603868449370606,0.9999989840044
"231","G0231",0.984335805061207,0.0229952348514527,0.0324850712112799,0.9999989840044
"232","G0232",0.999743944022434,-0.0137772065360018,-0.056636832211807,0.9999989840044
"233","G0233",0.980513882264721,0.0150046128074314,0.0639802286387998,0.9999989840044
"234","G0234",0.993500984164951,0.0599079648572334,-0.0688467714751917,0.9999989840044
"235","G0235",0.983696143987353,0.0120466252088377,0.137361615321107,0.9999989840044
"236","G0236",0.923595290347641,-0.0248908855079914,-0.0687246978749158,0.9999989840044
"237","G0237",0.997171532281009,0.0545146842827414,0.0759614737391672,0.9999989840044
"238","G0238",0.986393153700884,0.111729376044079,0.374617055774258,0.9999989840044
"239","G0239",0.998869140897664,-0.0268912669958168,-0.0845601400632524,0.9999989840044
"240","G0240",0.999801649188148,0.0220439955802077,0.109085355546872,0.9999989840044
"241","G0241",0.99997208282718,-0.0120351552826054,-0.0394826686758012,0.9999989840044
"242","G0242",0.997745279088107,0.00183979525692962,0.00757781282257307,0.9999989840044
"243","G0243",0.946682666830566,0.0974088162772603,0.22723633034085,0.9999989840044
"244","G0244",0.999231197962962,0.0285128069763991,0.0812413456010476,0.9999989840044
"245","G0245",0.997781047301382,0.041159419873134,0.116925914497974,0.9999989840044
"246","G0246",0.995566870338214,0.0447630524259441,0.131765372794552,0.9999989840044
"247","G0247",0.997986533493937,-0.0717565401944134,-0.180171901228103,0.9999989840044
"248","G0248",0.996323523001183,-0.0453715175082216,-0.130314292788443,0.9999989840044
"249","G0249",0.953948339830452,0.0334692930777942,-0.0135182755664318,0.9999989840044
"250","G0250",0.999921554276383,-0.0240203892681442,-0.0821280782405096,0.9999989840044
"251","G0251",0.986452919632444,0.0411545541857505,0.137616257233564,0.9999989840044
"252","G0252",0.969926356886382,0.0260555834216454,0.105174639034516,0.9999989840044
"253","G0253",0.994697862855236,-0.0367185637525523,-0.176360429073891,0.9999989840044
"254","G0254",0.978130349623946,-0.0626060357168961,-0.259909900836224,0.9999989840044
"255","G0255",0.993052319711225,0.028885356069132,0.13579353701482,0.9999989840044
"256","G0256",0.958347171870812,0.0134426365374287,0.00407322830263224,0.9999989840044
"257","G0257",0.957503468222708,0.0826587772339911,0.312227850902887,0.9999989840044
"258","G0258",0.998546417086712,0.0171110087720738,0.078733594756385,0.9999989840044
"259","G0259",0.995641267117697,0.0369769855461884,-0.00835940816518235,0.9999989840044
"260","G0260",0.994151200270857,0.065535151178287,0.118383078265863,0.9999989840044
"261","G0261",0.999907158338373,-0.0500295618580105,-0.157550676136468,0.9999989840044
"262","G0262",0.989904733918829,0.059981407482876,0.215366302816607,0.9999989840044
"263","G0263",0.999870034348827,0.0201494171792217,0.0425262864668871,0.9999989840044
"264","G0264",0.999466361290171,-0.000434676642124957,-0.0255799709622485,0.9999989840044
"265","G0265",0.999188371888987,-0.0287710256348083,-0.0598593124405229,0.9999989840044
"266","G0266",0.959320013652214,-0.0340849425790144,-0.0772206563302772,0.9999989840044
"267","G0267",0.999984407766738,-0.0365595080559868,-0.110563185649311,0.9999989840044
"268","G0268",0.999934875169359,0.0257120260877001,0.0793854829063549,0.9999989840044
"269","G0269",0.992120239203691,-0.0138444138892414,-0.0835904776930273,0.9999989840044
"270","G0270",0.997951996372402,-0.00831954669799077,-0.0861396187075277,0.9999989840044
"271","G0271",0.99446381731721,0.0225401713726547,0.179555219726249,0.9999989840044
"272","G0272",0.974945349450627,-0.0590007643083336,-0.13656829143198,0.9999989840044
"273","G0273",0.997553241384121,-0.015569949930277,-0.0735432618372001,0.9999989840044
"274","G0274",0.995932414913276,-0.0190448875760725,-0.045812635978034,0.9999989840044
"275","G0275",0.998334532270376,-0.063464254791505,-0.262758467786794,0.9999989840044
"276","G0276",0.981701479937902,0.0477513498413598,0.215071934956929,0.9999989840044
"277","G0277",0.999583448346491,0.0580341082972022,0.21379952773073,0.9999989840044
"278","G0278",0.999830230033866,0.021474070110782,0.106863844558578,0.9999989840044
"279","G0279",0.923946735927582,0.0539935799622881,0.323862063503855,0.9999989840044
"280","G0280",0.969019463392251,-0.0935635202280017,-0.257464170298119,0.9999989840044
"281","G0281",0.995355983953859,-0.0336652087959123,-0.0983707197522787,0.9999989840044
"282","G0282",0.980304615474506,-0.01212321186737,0.069200152909913,0.9999989840044
"283","G0283",0.997826574011924,-0.00797699429008436,-0.00760030024544948,0.9999989840044
"284","G0284",0.999054011460789,-0.0650291115226131,-0.241015848226592,0.9999989840044
"285","G0285",0.998013724811106,0.0368270325925888,0.0765678513924604,0.9999989840044
"286","G0286",0.999037873174884,0.0619145970426218,0.179277494950743,0.9999989840044
"287","G0287",0.991923349960841,0.0128637138478055,0.0225444285975667,0.9999989840044
"288","G0288",0.99851898250108,-0.0503773674560386,-0.12701090579768,0.9999989840044
"289","G0289",0.962448929948364,-0.0560626470828939,-0.120948933654971,0.9999989840044
"290","G0290",0.98368632652995,0.00825160395119639,0.022867205986791,0.9999989840044
"291","G0291",0.998825146713206,-0.0261111837190826,-0.0711230643211465,0.9999989840044
"292","G0292",0.999370195899644,0.00677707989896775,-0.0131369198901919,0.9999989840044
"293","G0293",0,-5.1968411063046,-11.0395941522273,0
"294","G0294",0.994430174342007,0.0174957330204342,0.00842080449534419,0.9999989840044
"295","G0295",0.855508149171866,-0.0613519313657699,-0.0302757526808808,0.9999989840044
"296","G0296",0.995082358545642,-0.0483244969853104,-0.171240483255323,0.9999989840044
"297","G0297",0.987382834251473,0.006567217599532,-0.0580870666951064,0.9999989840044
"298","G0298",0.999485413033709,-0.0344582219026,-0.126854492109096,0.9999989840044
"299","G0299",0.997788189213572,-0.0013579764592274,0.0338305741851496,0.9999989840044
"300","G0300",0.997522448631179,0.0241455454727549,0.0675620272441873,0.9999989840044
"301","G0301",0.999933650106916,0.00572311167005159,0.0128305596636794,0.9999989840044
"302","G0302",0.99661839100932,0.0111471999064473,0.0179685829874667,0.9999989840044
"303","G0303",0.999968254237385,0.0280087925220063,0.0976336002242953,0.9999989840044
"304","G0304",0.996183707213916,0.0471412155649314,0.100151143933406,0.9999989840044
"305","G0305",0.99755710612656,-0.036325332836941,-0.0970371344302064,0.9999989840044
"306","G0306",0.999697551592011,0.00583782182942245,0.0419430680972356,0.9999989840044
"307","G0307",0.996685932412322,0.00425830299709567,-0.0215546174043867,0.9999989840044
"308","G0308",0.999231185470394,0.011312996571263,0.0261869601485577,0.9999989840044
"309","G0309",0.994847494888932,-0.054057095505989,-0.169656855706294,0.9999989840044
"310","G0310",0.999541150218624,0.0501180469968885,0.188088472236179,0.9999989840044
"311","G0311",0.993071543489459,0.00931776126194942,-0.0337410286948863,0.9999989840044
"312","G0312",0.991966873227082,0.00465573720411725,0.00978448617134377,0.9999989840044
"313","G0313",0.999526163799543,0.0562350336041908,0.220534228703646,0.9999989840044
"314","G0314",0.999928793526229,0.0248108034776677,-0.00516755840752557,0.9999989840044
"315","G0315",0.999698920926861,-0.00911541371017869,-0.0986893630916574,0.9999989840044
"316","G0316",0.995331405705835,-0.00190304273380738,-0.0537687077861434,0.9999989840044
"317","G0317",0.921107003967704,-0.00821966219988606,0.0143897625590289,0.9999989840044
"318","G0318",0.994083594772079,-0.0302676182244099,-0.1686260693626,0.9999989840044
"319","G0319",0.998599960037455,-0.0234158381066131,-0.102434499358884,0.9999989840044
"320","G0320",0.991417555464015,-0.0114921138647141,-0.0784688608695094,0.9999989840044
"321","G0321",0.998444745823373,0.0092983259598269,0.0393574945415886,0.9999989840044
"322","G0322",0.989191561435256,0.065576604813873,0.218952873006205,0.9999989840044
"323","G0323",0.989092119617861,-0.0182128483037109,0.00195075642116945,0.9999989840044
"324","G0324",0.98947501031159,0.057114998195402,0.232803843118049,0.9999989840044
"325","G0325",0.998102816339978,-0.0524888641729532,-0.158964566898699,0.9999989840044
"326","G0326",0.99443278934686,0.0477420232091064,0.269683442913081,0.9999989840044
"327","G0327",0.991376858128591,0.0426858406461498,0.186173991291516,0.9999989840044
"328","G0328",0.999949011625115,0.0309020986952622,0.0409063222875166,0.9999989840044
"329","G0329",0.998571923020093,0.00928982599476967,0.0355738607023782,0.9999989840044
"330","G0330",0.903123588443207,-0.0576481895309772,-0.199920269893507,0.9999989840044
"331","G0331",0.986152777156487,-0.068715117079247,-0.28562685128254,0.9999989840044
"332","G0332",0.99625425853374,0.022814215576182,0.0622911940181242,0.9999989840044
"333","G0333",0.999183016671824,-0.00344124382651978,-0.0246546992354119,0.9999989840044
"334","G0334",0.999042328561022,-0.0657664556678932,-0.28105586767856,0.9999989840044
"335","G0335",0.999173791761098,-0.0413458525068454,-0.0972291389289938,0.9999989840044
"336","G0336",0.999903236910408,0.0332627520812122,0.0450884116890706,0.9999989840044
"337","G0337",0.951617835881479,0.00151547288212521,0.0365853269948786,0.9999989840044
"338","G0338",0.978519734725856,-0.0088925025482362,0.0176087300322754,0.9999989840044
"339","G0339",0.998106159957743,0.0658597627046779,0.12503562482804,0.9999989840044
"340","G0340",0.981625510454912,0.0689836472563659,0.226684101355465,0.9999989840044
"341","G0341",0.973190694240686,0.0382096315948988,0.130717442163717,0.9999989840044
"342","G0342",0.994839453625026,-0.0494608982289931,-0.17095918840601,0.9999989840044
"343","G0343",0.960278616522527,0.0337389472529544,0.219310785285457,0.9999989840044
"344","G0344",0.987082733858224,-0.00336750391710616,-0.03718768073063,0.9999989840044
"345","G0345",0.999167180006584,-0.0258041582226721,-0.0584441816098557,0.9999989840044
"346","G0346",0.988003308624479,-0.112382064056551,-0.23939333601903,0.9999989840044
"347","G0347",0.99975447954061,0.0222727395874797,0.0886829060727519,0.9999989840044
"348","G0348",0.97651638450877,-0.0539821693999317,-0.255226808129905,0.9999989840044
"349","G0349",0.999500761546125,0.060451929456765,0.243692759907368,0.9999989840044
"350","G0350",0.999463109771618,-0.0250469492039101,-0.0965279986890098,0.9999989840044
"351","G0351",0.992454301234612,0.0159425093641014,0.145057331786132,0.9999989840044
"352","G0352",0.999324856787246,0.0312237256296609,0.0363884333728379,0.9999989840044
"353","G0353",0.979846788654638,0.0168673667247327,0.0346717023069906,0.9999989840044
"354","G0354",0.998907025936551,0.047002817062348,0.102046524848139,0.9999989840044
"355","G0355",0.979180733853057,0.06009168404654,0.135691552900511,0.9999989840044
"356","G0356",0.987466324202073,-0.120174583769318,-0.378071398073226,0.9999989840044
"357","G0357",0.991605397449401,0.00800374256310021,0.0166870976281148,0.9999989840044
"358","G0358",0.999855590430342,0.00746994051509737,-0.0284105595365234,0.9999989840044
"359","G0359",0.997208062265244,-0.0314754209026466,-0.0450986407356572,0.9999989840044
"360","G0360",0.991132982537074,0.00458253550872671,-0.00494414232210906,0.9999989840044
"361","G0361",0.999139530430577,0.002025238266929,-0.108325585202402,0.9999989840044
"362","G0362",0.982725874626136,0.0476783299507729,0.156135330510779,0.9999989840044
"363","G0363",0.999839091546882,0.0930740614361267,0.172480383023133,0.9999989840044
"364","G0364",0.990250512106541,-0.00205506358437128,-0.00327741470518327,0.9999989840044
"365","G0365",0.996375039961815,0.057769314940088,0.205420445857767,0.9999989840044
"366","G0366",0.99596172118787,-0.150891302622933,-0.31322280052463,0.9999989840044
"367","G0367",0.999601947309281,0.0223283647544263,0.0171388728267849,0.9999989840044
"368","G0368",0.998679707708216,-0.0545788629406807,-0.174912437954175,0.9999989840044
"369","G0369",0.999478895468261,0.00460124010820159,0.0218076939960951,0.9999989840044
"370","G0370",0.997337276860308,-0.0682424840526344,-0.0976767364706237,0.9999989840044
"371","G0371",0.997880215271347,-0.0327984279028007,-0.188536430729898,0.9999989840044
"372","G0372",0.986924058929133,0.0116759170702157,-0.0573902556330308,0.9999989840044
"373","G0373",0.99877098217282,-0.00814215159793457,-0.05644487017946,0.9999989840044
"374","G0374",0.98295198833102,0.0127447154514018,0.0692651617197366,0.9999989840044
"375","G0375",0.997895448587666,0.0303574512887354,0.0629466220911468,0.9999989840044
"376","G0376",0.999879225567732,-0.0195349151164458,-0.129541565944886,0.9999989840044
"377","G0377",0.98894690255344,0.0171875522594487,-0.0329244601021445,0.9999989840044
"378","G0378",0.996503634134414,-0.0418453039757526,0.00354626364613855,0.9999989840044
"379","G0379",0.992261573832927,-0.0318734664216945,-0.125710485636276,0.9999989840044
"380","G0380",4.93147503691278e-310,-5.45324613342236,-10.699018332791,8.2191250615213e-308
"381","G0381",0.997730306699116,0.0415416548751311,0.075832047253348,0.9999989840044
"382","G0382",0.989225488102042,-0.00145848240297426,-0.100288951933779,0.9999989840044
"383","G0383",0.996746644071541,-0.0878857872334865,-0.174144174648164,0.9999989840044
"384","G0384",0.997336895860866,-0.000168907162856084,0.00585621078261066,0.9999989840044
"385","G0385",0.999917829742546,0.0146805989058768,0.0831532895395918,0.9999989840044
"386","G0386",0.988319937611073,0.0160824751532337,0.0942801187174379,0.9999989840044
"387","G0387",0.936101926723606,0.00760888230674086,-0.0620692841989482,0.9999989840044
"388","G0388",0.999500427461487,-0.0316912964570933,-0.114651083066508,0.9999989840044
"389","G0389",0.99989528480797,-0.0178708668145136,-0.0150258545364762,0.9999989840044
"390","G0390",0.996031640481924,0.0714524051093203,0.25146922629762,0.9999989840044
"391","G0391",0.923507820246396,-0.0655486391541911,-0.240077530193581,0.9999989840044
"392","G0392",0.998642767203247,-0.0274365549176177,-0.12689416980276,0.9999989840044
"393","G0393",0.999629943648767,-0.0313224897636513,-0.0839977097568018,0.9999989840044
"394","G0394",0.995636826229598,-0.0302378011165506,-0.165225456108062,0.9999989840044
